latent_fingerprint,impression,removed_minutiae,d_minimum_rate,d_second_minimum_rate,d_third_minimum_rate,d_maximum_rate,d_second_maximum_rate,d_third_maximum_rate,d_median_rate,d_variance_rate,a_minimum_rate,a_second_minimum_rate,a_third_minimum_rate,a_maximum_rate,a_second_maximum_rate,a_third_maximum_rate,a_median_rate,a_variance_rate,b_minimum_rate,b_second_minimum_rate,b_third_minimum_rate,b_maximum_rate,b_second_maximum_rate,b_third_maximum_rate,b_median_rate,b_variance_rate,minimum_distance_to_centroid_rate,second_minimum_distance_to_centroid_rate,third_minimum_distance_to_centroid_rate,maximum_distance_to_centroid_rate,second_maximum_distance_to_centroid_rate,third_maximum_distance_to_centroid_rate,median_distances_to_centroid_rate,variance_distances_to_centroid_rate,convex_hull_minimum_distance_rate,convex_hull_maximum_distance_rate,convex_hull_median_distance_rate,convex_hull_variance_distance_rate,convex_hull_minutiae_number_rate,convex_hull_minutiae_number_inside_rate,convex_hull_area_rate,convex_hull_perimeter_rate,minimum_spanning_tree_total_cost_rate,minimum_spanning_tree_variance_rate,minimum_spanning_tree_median_rate,minimum_spanning_tree_minimum_cost_rate,minimum_spanning_tree_second_minimum_cost_rate,minimum_spanning_tree_third_minimum_cost_rate,minimum_spanning_tree_maximum_cost_rate,minimum_spanning_tree_second_maximum_cost_rate,minimum_spanning_tree_third_maximum_cost_rate,target_score_change
B154X6I_1_1.xml,B154X6I_1.xml,"(6,)",0.0,0.0,0.0,0.0,0.0,0.0,-1.6659664,-498.237,0.0,0.0,0.0,0.0,0.0,0.0,2.9323368,72.03436,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,51.542572,2.4999626,1.3585526,-2.699599,-3.6220767,-4.201297,-4.242415,0.7765241,-186.15625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.74177,-51.78478,-1.322426,0.0,0.0,0.0,0.0,-8.1794405,0.0,0.09613531
B154X6I_1_1.xml,B154X6I_1.xml,"(7,)",0.0,0.0,0.0,0.0,0.0,0.0,-3.3063793,102.64134,0.0,0.0,0.0,0.0,0.0,0.0,-1.8698039,-5.044135,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,96.08373,-4.124681,1.9104707,2.6682959,4.6761465,4.850552,4.8485475,-3.8432577,58.563717,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3200698,-276.60034,-1.322426,0.0,0.0,0.0,-14.76283,-15.178,-3.7931147,-0.3992676
B154X6I_1_1.xml,B154X6I_1.xml,"(8,)",0.0,0.0,0.0,0.0,0.0,0.0,-1.6659664,-220.90627,0.0,0.0,0.0,0.0,0.0,0.0,-1.7640259,-56.480354,0.0,-1.0,-1.0,0.0,0.0,0.0,-2.0,101.373795,-1.0972689,2.7051632,3.31601,2.5221887,3.8915443,4.0069513,4.7915564,-50.81817,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.169735,-277.63638,1.322426,0.0,0.0,0.0,-10.950006,-15.178,-3.7931147,-0.007525592
B154X6I_1_1.xml,B154X6I_1.xml,"(9,)",0.0,0.0,0.0,0.0,0.0,0.0,-3.0125253,-419.7389,0.0,0.0,0.0,0.0,0.0,0.0,0.48745483,33.025185,0.0,-1.0,-1.0,0.0,0.0,0.0,-2.0,101.373795,-2.60823,4.560452,-1.7657238,1.1729757,-0.04576974,-0.16871323,-1.9017767,-26.634687,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.265515,-207.87614,1.322426,0.0,0.0,0.0,0.0,-9.4059305,-3.7931147,-0.3224667
B154X6I_1_1.xml,B154X6I_1.xml,"(10,)",0.0,0.0,0.0,0.0,0.0,0.0,-4.6870837,-131.87135,0.0,0.0,-0.3912552,0.47491118,1.059129,3.002438,0.48745483,48.573452,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,92.87141,-25.607695,-0.8676005,-1.277161,2.867489,2.5171754,2.4724567,-3.705645,191.17342,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42.0119,-50.166264,1.322426,0.0,0.0,0.0,0.0,0.0,0.0,-0.23124856
B154X6I_1_1.xml,B154X6I_1.xml,"(11,)",0.0,0.0,0.0,0.0,0.0,0.0,-3.216962,203.60406,-1.15417,-0.11150945,-0.3912552,0.0,0.4487316,3.002438,0.0,69.61025,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,79.51695,-4.882428,1.9262208,3.5525126,4.9385715,4.6060348,4.554513,-4.960784,62.18447,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-6.659399,-13.812755,-2.120473,0.0,0.0,0.0,0.0,0.0,0.0,-0.19622032
B154X6I_1_1.xml,B154X6I_1.xml,"(12,)",0.0,0.0,0.0,0.0,0.0,0.0,-3.1829221,309.69217,0.0,0.0,0.0,0.0,1.059129,0.6110065,0.48745483,50.316734,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-79.99463,-5.613198,2.023807,4.234914,5.7333536,5.399171,5.3441668,2.4942877,57.51743,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004820265,23.440239,-1.322426,0.0,0.0,0.0,0.0,0.0,0.0,-0.14862567
B154X6I_1_1.xml,B154X6I_1.xml,"(13,)",-7.1529465,-1.8470535,-1.0312195,1.2218128,0.3623328,19.051735,0.67755204,394.31042,0.0,0.0,0.0,0.47491118,0.4487316,0.6110065,2.9323368,45.272217,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,-356.55215,-6.590583,2.5288541,4.7570906,6.7830396,6.437196,6.376623,2.0041397,93.30283,5.952027,0.0,0.0,-134.5508,0.0,1.0,165.0,1.5958253,5.717465,32.22663,-1.322426,-7.1529465,-1.8470535,-1.0312195,0.0,0.0,0.0,-0.111846834
B154X6I_1_1.xml,B154X6I_1.xml,"(14,)",0.0,0.0,0.0,0.0,0.0,0.0,3.7020757,914.7762,-1.15417,-0.50276464,-0.6063328,0.0,0.0,0.0,-3.5926116,117.95355,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-79.50976,9.242165,2.0352075,1.342692,-11.098591,8.087203,40.270218,7.5700035,154.5066,0.0,0.0,0.0,637.5158,0.0,1.0,1210.0,9.244483,9.964641,-46.620014,-1.322426,0.0,0.0,0.0,0.0,0.0,0.0,0.09613531
B154X6I_1_1.xml,B154X6I_1.xml,"(15,)",0.0,0.0,0.0,0.0,0.0,0.0,0.67755204,-457.23862,0.0,0.0,0.0,0.0,0.0,0.0,-2.2481318,40.46913,0.0,0.0,0.0,0.0,0.0,0.0,8.5,16.109747,3.1207275,1.4507626,-1.7876606,-4.4615154,-5.1186857,-5.1640835,2.0595622,-263.0953,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.060366,-54.62261,-1.322426,0.0,0.0,0.0,-5.6211762,0.0,0.0,0.09613531
B154X6I_1_1.xml,B154X6I_1.xml,"(16,)",0.0,0.0,-1.0312195,0.0,0.0,0.0,-1.2655793,-422.29184,0.0,-0.11150945,-0.3912552,0.0,0.0,0.0,-1.8698039,-75.853645,0.0,0.0,0.0,0.0,0.0,0.0,8.5,82.26312,2.2803023,1.1927501,1.9733636,-1.0647889,0.25207424,0.37572137,1.6592882,-133.33894,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.9605026,27.112362,-1.322426,0.0,0.0,-1.0312195,0.0,0.0,0.0,0.19825548
B154X6I_1_1.xml,B154X6I_1.xml,"(17,)",0.0,0.0,-1.0312195,0.0,0.0,0.0,-1.746946,-483.40213,0.0,0.0,0.0,0.0,0.0,0.0,-1.7897931,-80.946,0.0,0.0,0.0,0.0,0.0,0.0,8.5,95.16728,2.4353654,0.62805986,1.3255048,-1.3779699,-0.2296377,-0.119726166,1.748584,-105.287186,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,-2.3968635,-1.322426,0.0,0.0,-1.0312195,0.0,0.0,0.0,0.17365152
B154X6I_1_1.xml,B154X6I_1.xml,"(18,)",0.0,0.0,0.0,0.0,0.0,0.0,1.1599002,-488.589,0.0,0.0,0.0,0.0,0.0,0.0,-2.2481318,19.290043,0.0,0.0,0.0,0.0,0.0,0.0,8.5,92.63343,-2.0648034,5.6557283,-2.9957826,-0.07978755,-1.6641392,-1.8185964,1.3455309,-121.69705,0.0,0.0,31.653435,-1029.1625,0.0,1.0,5039.0,16.092695,34.68423,-78.19848,1.322426,0.0,0.0,0.0,0.0,-5.0146356,0.0,-0.17853358
B154X6I_1_1.xml,B154X6I_1.xml,"(19,)",0.0,0.0,0.0,0.0,0.0,0.0,-3.0125253,-366.3974,0.0,0.0,0.0,0.0,0.0,0.0,-2.2223644,-75.037384,0.0,0.0,-1.0,1.0,0.0,0.0,8.5,73.01368,1.5267347,1.1724596,2.7760887,-0.24492441,1.103528,1.227052,1.1095105,-112.20176,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.082293816,-41.257244,-1.322426,0.0,0.0,0.0,0.0,0.0,0.0,0.025851587
B154X6I_1_1.xml,B154X6I_1.xml,"(20,)",0.0,0.0,0.0,0.0,0.0,0.0,3.7020757,-53.98962,0.0,0.0,0.0,0.0,0.0,0.0,-1.8698039,-193.51303,0.0,0.0,-1.0,0.0,0.0,0.0,8.5,80.41105,0.55010813,4.0640006,6.1445518,1.3528816,3.5960085,3.7907217,4.7914977,62.7595,2.0755868,79.58042,31.653435,3865.1123,-2.0,3.0,10005.0,70.038284,66.61081,-23.33212,1.322426,0.0,0.0,0.0,0.0,0.0,0.0,0.09613531
B155X6I_1_1.xml,B155X6I_1.xml,"(0,)",-2.8701534,-0.18642057,-2.345241,0.0,0.0,0.0,-0.29784283,-192.68977,0.0,0.0,0.0,0.0,0.0,0.0,1.1424617,63.64596,0.0,0.0,0.0,0.0,0.0,2.0,0.0,36.249928,-2.985014,-0.70468277,-1.1611314,-2.3851986,1.5907408,-2.9443736,-1.6140325,-44.97536,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9821743,6.6937265,-3.0754387,-2.8701534,-0.18642057,-2.345241,0.0,0.0,0.0,-0.04378376
B155X6I_1_1.xml,B155X6I_1.xml,"(1,)",0.0,0.0,0.0,0.0,0.0,0.0,0.29784283,137.22752,0.0,0.0,0.0,0.0,0.0,0.0,1.745282,-24.67248,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23.512726,-4.8068037,-0.444277,-2.9342666,-4.676609,3.5055084,-5.3464456,7.286199,-72.35637,0.0,37.528,0.0,2168.3,0.0,1.0,631.0,1.4773409,13.743693,-3.4151983,-1.3913575,0.0,0.0,0.0,0.0,0.0,0.0,-0.025964873
B155X6I_1_1.xml,B155X6I_1.xml,"(2,)",0.0,0.0,0.0,0.0,0.0,0.0,4.600626,-99.565254,0.0,0.0,0.0,0.24994858,0.32195666,1.007612,1.9804108,-52.112835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.97938,5.330035,2.3781393,-0.32693595,2.5007324,-1.0475042,-4.430531,1.3952531,-102.91834,0.0,0.0,12.0444565,-1537.2592,0.0,1.0,5023.0,18.42952,44.28318,-3.6537416,0.4022775,0.0,0.0,0.0,0.0,0.0,0.0,0.15938324
B155X6I_1_1.xml,B155X6I_1.xml,"(3,)",0.0,0.0,0.0,0.0,0.0,0.0,3.430633,103.62538,0.0,0.0,0.0,0.0,0.32195666,1.007612,1.9804108,-98.96062,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-28.377502,5.0437646,0.7942703,1.3131502,3.850616,-2.5970557,-5.1413183,-0.052227084,-81.6747,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5981612,-0.8048284,-3.0754387,0.0,0.0,0.0,0.0,0.0,0.0,0.13436915
B155X6I_1_1.xml,B155X6I_1.xml,"(4,)",0.0,0.0,0.0,0.0,0.0,0.0,-2.8647363,-114.33824,0.0,0.0,0.0,0.0,0.0,0.0,2.0941105,-82.99951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.683231,3.3339248,0.64180505,0.8974699,2.5101492,-1.6628481,-3.3487701,-2.9900324,-80.65343,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.655569,-15.8911495,-1.3913575,0.0,0.0,0.0,0.0,0.0,0.0,0.0182655
B155X6I_1_1.xml,B155X6I_1.xml,"(5,)",0.0,0.0,0.0,0.0,0.021528257,16.98281,1.1337343,290.4841,0.0,0.0,0.0,0.0,0.0,0.0,2.0941105,-111.57193,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-5.872361,4.92118,-0.88367313,3.126437,4.0085807,-2.9005346,6.203136,0.011355571,12.742932,0.0,0.0,-6.5802193,-629.9831,1.0,0.0,1432.0,6.2365212,15.102993,-11.21976,-1.3913575,0.0,0.0,0.0,0.0,0.0,0.0,0.15928985
B155X6I_1_1.xml,B155X6I_1.xml,"(6,)",0.0,0.0,0.0,0.0,0.0,0.0,-0.29784283,149.93459,0.0,0.0,0.0,0.0,0.0,0.0,1.1424617,-83.36493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.826355,3.6731503,-1.466123,3.4006662,4.1256433,-3.3620086,-5.2773542,-0.42087182,-50.815094,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.734257,-7.1463428,0.4022775,0.0,0.0,0.0,0.0,0.0,0.0,0.1506839
B155X6I_1_1.xml,B155X6I_1.xml,"(7,)",0.0,-0.18642057,-2.345241,0.0,0.0,0.0,-5.2120023,-127.28489,0.0,0.0,0.0,0.0,0.0,0.0,2.3605914,-61.69932,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.8234086,2.0890317,-0.5456216,1.7204864,2.6036828,-2.1601946,-2.7610092,-2.863932,-10.360411,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1406399,5.0116687,-3.0754387,0.0,-0.18642057,-2.345241,0.0,0.0,0.0,0.16501763
B155X6I_1_1.xml,B155X6I_1.xml,"(8,)",0.0,0.0,0.0,0.0,0.0,0.0,-0.29784283,-25.850054,0.0,0.0,0.0,0.57190526,1.3295687,1.5463598,-0.12330526,-67.31517,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.2979584,1.1642183,-3.4719684,4.7279625,3.4369617,-3.457476,-3.9911325,-0.46248156,-32.030838,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.400761,-50.238075,-1.3913575,0.0,0.0,0.0,-9.012184,-3.7228665,-6.14846,0.10117364
B155X6I_1_1.xml,B155X6I_1.xml,"(9,)",0.0,-0.18642057,-2.345241,0.0,0.0,0.0,-4.782377,-206.32811,0.0,0.0,0.0,0.0,0.0,0.0,2.0941105,-65.470764,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-8.10546,1.7450801,-0.20239219,1.1647028,1.9149078,-1.5219836,-2.1222699,-3.5511389,59.77572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.5200124,-31.436897,-1.3913575,0.0,-0.18642057,-2.345241,-12.16153,0.0,0.0,0.15943082
B155X6I_1_1.xml,B155X6I_1.xml,"(10,)",0.0,0.0,0.0,41.53107,18.06766,20.502708,7.9515567,375.9847,0.0,0.0,0.0,0.0,0.0,0.0,0.12330526,-116.48016,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-14.960404,0.31945524,-2.416886,3.8179793,7.205059,30.226831,5.954854,1.7978388,292.76868,0.0,60.790222,0.0,2635.7896,0.0,1.0,6516.0,79.01551,63.007935,24.43903,0.4022775,0.0,0.0,0.0,0.0,6.14846,1.4158108,-0.0067591504
B155X6I_1_1.xml,B155X6I_1.xml,"(11,)",0.0,0.0,0.0,0.0,0.0,0.0,-4.782377,-338.04272,0.0,0.0,0.0,0.0,0.0,0.0,2.0941105,19.011694,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-22.512291,-0.719897,-8.6831455,-12.11965,0.6934517,-1.0216872,-0.044755872,-3.9152515,204.4772,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-8.792203,-71.048676,0.4022775,0.0,0.0,0.0,-12.47147,0.0,-6.077,-0.101176284
B155X6I_1_1.xml,B155X6I_1.xml,"(12,)",0.0,0.0,0.0,0.0,0.0,0.0,-6.0709195,-408.71426,0.0,0.0,0.0,0.0,0.0,0.0,-0.36018836,-31.611237,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-14.516447,-0.017814318,1.4726619,-11.081986,-1.5031726,1.6833724,-1.1440432,-1.5224392,99.44775,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.443665,9.718505,0.4022775,0.0,0.0,0.0,0.0,0.0,0.0,-0.08271949
B155X6I_1_1.xml,B155X6I_1.xml,"(13,)",-2.8701534,-0.18642057,-2.345241,0.0,0.0,0.0,-3.812244,-253.52856,0.0,-0.17835289,-0.03962624,0.0,0.0,1.007612,2.2068207,44.937748,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,18.276695,-2.6291158,-0.8914646,-0.6728761,-1.8046554,1.0681696,-2.3712194,-1.961183,0.7662344,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7029358,-9.926112,-1.3913575,-2.8701534,-0.18642057,-2.345241,0.0,0.0,-1.9367825,-0.09673861
B155X6I_1_1.xml,B155X6I_1.xml,"(14,)",0.0,0.0,0.0,0.0,0.0,0.0,0.29784283,20.448238,0.0,0.0,0.0,0.0,0.0,0.0,0.25133705,22.957134,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,35.166428,-3.3270428,0.78895956,-3.1988235,-4.273403,3.628831,-4.4720716,0.2576375,-117.42708,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.427877,-6.017008,-1.3913575,0.0,0.0,0.0,0.0,0.0,0.0,-0.012989415
B155X6I_1_1.xml,B155X6I_1.xml,"(15,)",0.0,0.0,0.0,0.0,0.0,16.98281,2.7962596,137.21397,0.0,0.0,0.0,0.0,0.0,0.0,-1.8649493,21.377026,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,30.894386,-2.6225777,3.5834277,-5.869156,-6.1609764,6.128702,-5.533374,9.440907,-58.92402,0.0,0.0,-6.5802193,-3017.7637,1.0,0.0,405.0,0.07836327,14.375373,-37.301994,-0.9890801,0.0,0.0,0.0,-1.9277731,-3.7228665,-6.14846,-0.11742851
B155X6I_1_1.xml,B155X6I_1.xml,"(16,)",0.0,0.0,0.0,0.0,0.0,0.0,1.1337343,61.220814,-0.17367174,-0.17835289,-0.03962624,0.0,0.0,0.0,-1.4446718,20.639585,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,35.83902,-2.765096,2.5483694,-4.8062534,-5.3614264,5.123831,-5.0300756,8.520474,-115.3154,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.240038,-36.35598,-0.9890801,0.0,0.0,0.0,0.0,-0.6238171,-6.14846,-0.12259509
B155X6I_1_1.xml,B155X6I_1.xml,"(17,)",0.0,0.0,0.0,0.0,0.0,0.0,1.1337343,195.94662,0.0,0.0,0.0,0.0,0.0,0.0,-1.0857197,21.330446,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23.152727,-3.928284,1.2293211,-4.1924324,-5.363186,4.664042,-5.496521,8.262413,-91.61157,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.6188653,-10.124962,-3.0754387,0.0,0.0,0.0,0.0,0.0,0.0,0.06240935
B155X6I_1_1.xml,B155X6I_1.xml,"(18,)",0.0,0.0,-2.345241,0.0,0.0,0.0,1.1337343,262.9312,0.0,0.0,0.0,0.0,0.0,0.0,-0.12330526,-2.4574025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.149757,-4.970527,0.098151036,-3.7254667,-5.411534,4.2968135,-5.9446497,8.066022,-43.25523,-9.924397,0.0,-6.5802193,249.9317,1.0,0.0,73.0,0.6854397,0.6854397,10.519399,-3.0754387,0.0,0.0,-2.345241,0.0,0.0,0.0,-0.06513958
B155X6I_1_1.xml,B155X6I_1.xml,"(19,)",0.0,0.0,-2.345241,0.0,0.0,0.0,1.1337343,331.08023,0.0,0.0,0.0,0.0,0.0,1.007612,-0.12330526,-26.532312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.130077,-4.872382,0.724985,-4.3864017,-5.9229302,4.939069,-4.2162576,8.663177,-23.178997,-2.509596,0.0,-15.99447,-3.058235,1.0,0.0,53.0,0.039461195,10.986422,6.778305,-2.9634604,0.0,0.0,-2.345241,0.0,0.0,0.0,0.003353039
B155X6I_1_1.xml,B155X6I_1.xml,"(20,)",0.0,0.0,0.0,41.552597,17.004337,25.570744,5.031696,628.6688,0.0,0.0,0.0,0.0,0.0,0.0,-0.36018836,3.3020258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.193512,-3.372865,2.3440824,-5.1292753,15.926046,28.094057,-6.462946,10.95388,196.8565,0.0,0.0,-7.96575,-852.55316,1.0,0.0,1974.0,50.030453,52.801514,5.653802,0.4022775,0.0,0.0,0.0,0.0,0.0,0.0,-0.011503234
B155X6I_1_1.xml,B155X6I_1.xml,"(21,)",0.0,0.0,0.0,0.0,0.0,0.0,2.7962596,200.4282,0.0,0.0,0.0,0.0,0.0,0.0,-1.8852355,90.88561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.723117,5.1044626,0.12545398,2.064242,4.5999618,-3.3823533,-5.680111,-0.82453746,-45.91642,0.0,0.0,-20.976034,-101.60814,1.0,0.0,8.0,0.00073215953,0.2762965,-5.3417215,-3.0754387,0.0,0.0,0.0,0.0,0.0,0.0,0.051137008
B155X6I_1_1.xml,B155X6I_1.xml,"(22,)",0.0,0.0,0.0,0.0,0.0,0.0,-2.8647363,-15.0423355,0.0,0.0,0.0,0.0,0.0,0.0,-1.8852355,95.11201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8188875,4.1103916,0.70839494,1.1103888,3.1325836,-2.1001093,-4.1697392,-2.3823373,-106.03724,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0064495197,-6.3595424,-3.0754387,0.0,0.0,0.0,0.0,0.0,0.0,0.17886975
B155X6I_1_1.xml,B155X6I_1.xml,"(23,)",0.0,0.0,0.0,0.0,0.0,0.0,-4.782377,-114.51783,0.0,0.0,0.0,0.0,0.0,0.0,-1.2441794,101.80062,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-20.609222,1.6749846,-1.4898027,2.624957,3.2283134,-2.9696162,-2.98094,-2.2245944,-32.205395,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.761294,-33.93056,-1.3913575,0.0,0.0,0.0,-3.9798756,-3.7228665,-6.14846,0.051137008
B155X6I_1_1.xml,B155X6I_1.xml,"(24,)",0.0,0.0,0.0,0.0,0.0,0.0,-0.29784283,-84.67497,-0.35202464,-0.21797913,-0.39223924,0.0,0.0,0.0,-1.0857197,157.94487,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-26.3645,0.15529749,-4.2938023,5.2241073,3.1529849,-3.504864,-3.485074,-0.49285668,-7.047004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.285358,-30.617758,-1.3913575,0.0,0.0,0.0,-6.2760463,-3.7228665,0.0,-0.14308293
B155X6I_1_1.xml,B155X6I_1.xml,"(25,)",0.0,0.0,0.0,0.0,0.0,0.0,-2.8647363,-374.5341,0.0,0.0,-0.03962624,0.0,0.0,0.0,-0.36018836,168.26578,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.138337,-1.1932036,-2.56742,2.338164,1.5372316,-2.1149402,-0.38666436,-3.5397625,45.187782,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.600594,-7.133567,0.4022775,0.0,0.0,0.0,0.0,0.0,0.0,-0.03695694
B155X6I_1_1.xml,B155X6I_1.xml,"(26,)",0.0,0.0,0.0,0.0,0.0,0.0,-8.362757,-333.71808,0.0,0.0,0.0,0.0,0.0,0.0,-1.0001029,28.66924,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.029783,-7.3322506,-9.83851,-11.118275,-0.5146186,0.18371694,-0.8094881,-3.0944881,238.65884,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-15.283704,-103.161766,0.4022775,0.0,0.0,0.0,-10.50261,-8.188974,-9.871326,-0.21435341
B155X6I_1_1.xml,B155X6I_1.xml,"(27,)",0.0,0.0,0.0,0.0,0.0,0.0,-0.29784283,-83.95866,0.0,0.0,-0.03962624,0.0,0.0,0.0,-0.12330526,50.932045,0.0,0.0,0.0,0.0,0.0,2.0,0.0,35.584606,-3.9455829,-0.85074353,-1.7313011,-3.289841,2.2497356,-3.9895976,-0.67170167,-91.736206,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.534078,-20.536362,-1.3913575,0.0,0.0,0.0,0.0,0.0,0.0,0.03752618
B157X7I_1_1.xml,B157X7I_1.xml,"(0,)",0.0,-0.46672314,-1.3213991,0.0,0.0,0.0,-10.37468,-253.92346,0.0,0.0,0.0,0.0,10.963057,23.026972,6.054819,532.17065,0.0,0.0,0.0,0.0,0.0,0.0,-4.5,-7.6954546,-16.683033,-16.640831,-2.6429067,1.2303019,1.1813848,-0.9538317,1.4462014,130.68501,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.764823,-38.18955,-4.2696157,0.0,-0.46672314,-1.3213991,0.0,0.0,0.0,-0.27559194
B157X7I_1_1.xml,B157X7I_1.xml,"(1,)",0.0,0.0,0.0,0.0,0.0,0.0,-7.2185884,127.367195,-1.4679447,-2.9334908,-4.538905,0.0,0.0,0.0,-1.1710621,-21.414165,0.0,0.0,0.0,0.0,0.0,2.0,-4.5,65.29628,-4.8106885,-5.058111,-0.14052832,4.563313,4.5003448,-4.2275662,-1.513165,95.23942,-17.239458,0.0,-13.411326,684.45325,1.0,0.0,129.0,0.47944322,0.75345397,-30.654034,-9.614327,0.0,0.0,0.0,0.0,0.0,-1.8060776,-0.18957329
B157X7I_1_1.xml,B157X7I_1.xml,"(2,)",-1.3111991,-0.46672314,-4.567444,0.0,5.5583,0.398897,-8.616084,184.48634,0.0,0.0,0.0,0.0,0.0,4.721176,2.2821608,-14.9143915,0.0,-1.0,-2.0,0.0,0.0,0.0,-2.5,-5.7714877,-3.2516468,-3.7184503,-2.017794,5.842059,5.8379655,-5.7726145,-1.2696242,113.329895,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.32492524,5.617231,-8.802673,-1.3111991,-0.46672314,-4.567444,0.0,0.0,0.0,-0.054563105
B157X7I_1_1.xml,B157X7I_1.xml,"(3,)",0.0,0.0,0.0,0.0,0.0,0.0,13.748199,-716.1848,0.0,0.0,0.0,2.840986,3.8821688,4.721176,1.1710621,267.46436,-4.0,-1.0,0.0,0.0,0.0,0.0,-4.5,40.919422,5.607461,5.4188094,5.3415036,-1.8471228,-1.7645159,0.7988441,0.9291657,-294.41934,0.0,0.0,-11.891754,585.6575,0.0,1.0,991.5,5.1602945,11.880481,-246.20876,0.40826914,0.0,0.0,0.0,0.0,-17.274279,0.0,-0.105953455
B157X7I_1_1.xml,B157X7I_1.xml,"(4,)",-1.3111991,-0.46672314,-1.3213991,0.0,0.0,0.398897,-7.2185884,193.89903,0.0,0.0,0.0,0.0,3.8821688,4.721176,2.2821608,82.01511,-3.0,-1.0,0.0,0.0,0.0,0.0,-4.5,47.66785,-3.8251967,-4.2074714,-1.5470484,5.2954717,5.269019,-5.10479,-1.3529012,109.68807,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.011073643,-2.5845869,-9.614327,-1.3111991,-0.46672314,-1.3213991,0.0,0.0,0.0,-0.19427665
