latent_fingerprint,impression,removed_minutiae,d_minimum_rate,d_second_minimum_rate,d_third_minimum_rate,d_maximum_rate,d_second_maximum_rate,d_third_maximum_rate,d_median_rate,d_variance_rate,a_minimum_rate,a_second_minimum_rate,a_third_minimum_rate,a_maximum_rate,a_second_maximum_rate,a_third_maximum_rate,a_median_rate,a_variance_rate,b_minimum_rate,b_second_minimum_rate,b_third_minimum_rate,b_maximum_rate,b_second_maximum_rate,b_third_maximum_rate,b_median_rate,b_variance_rate,minimum_distance_to_centroid_rate,second_minimum_distance_to_centroid_rate,third_minimum_distance_to_centroid_rate,maximum_distance_to_centroid_rate,second_maximum_distance_to_centroid_rate,third_maximum_distance_to_centroid_rate,median_distances_to_centroid_rate,variance_distances_to_centroid_rate,convex_hull_minimum_distance_rate,convex_hull_maximum_distance_rate,convex_hull_median_distance_rate,convex_hull_variance_distance_rate,convex_hull_minutiae_number_rate,convex_hull_minutiae_number_inside_rate,convex_hull_area_rate,convex_hull_perimeter_rate,minimum_spanning_tree_total_cost_rate,minimum_spanning_tree_variance_rate,minimum_spanning_tree_median_rate,minimum_spanning_tree_minimum_cost_rate,minimum_spanning_tree_second_minimum_cost_rate,minimum_spanning_tree_third_minimum_cost_rate,minimum_spanning_tree_maximum_cost_rate,minimum_spanning_tree_second_maximum_cost_rate,minimum_spanning_tree_third_maximum_cost_rate,target_score_change
B189X7I_1_1.xml,B189X7I_1.xml,"(3,)",0.0,0.0,0.0,2.0879815,8.537074,0.4324568,-1.1682018,-14.555817,0.0,0.0,0.0,0.0,0.0,0.0,2.1424828,-243.53442,-2.0,-12.0,-11.0,0.0,5.0,4.0,-7.0,162.38416,0.16416124,-1.9931766,-7.6475043,3.8144228,4.3631926,-2.176009,1.2452395,33.95499,0.0,0.0,0.0,-79.603096,0.0,1.0,1923.0,17.060461,26.907248,-43.879913,-5.359234,0.0,0.0,0.0,0.0,0.0,0.0,0.1277576
B189X7I_1_1.xml,B189X7I_1.xml,"(4,)",0.0,0.0,0.0,10.625055,8.969531,4.6147623,10.547727,27.560781,0.0,-0.0035408516,-1.5402043,0.0,0.0,0.0,-0.9653601,-51.088707,0.0,0.0,0.0,0.0,5.0,4.0,10.0,-154.0129,7.328601,2.3818989,9.629512,-6.231537,3.905376,16.648302,6.732223,-152.09982,0.0,-26.953632,24.603485,-818.09344,0.0,1.0,3677.0,32.96798,65.16087,-85.50973,5.359234,0.0,0.0,0.0,-12.253598,24.405035,0.19844942,0.103153944
B189X7I_1_1.xml,B189X7I_1.xml,"(5,)",0.0,-2.2302272,-7.184165,0.0,0.0,0.0,0.0,-141.98622,0.0,0.0,-1.5402043,0.0,0.0,0.0,0.082650006,-219.54442,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-35.998074,-1.830941,-4.681188,5.5820527,-3.7492783,1.121638,4.3857136,1.1726072,-55.17285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.239258,-146.38867,-5.359234,0.0,-2.2302272,-7.184165,-12.253598,0.0,0.0,-0.60836947
B189X7I_1_1.xml,B189X7I_1.xml,"(6,)",0.0,0.0,0.0,0.0,0.0,0.0,-1.1682018,-3.504707,0.0,0.0,0.0,0.0,12.612894,13.802202,2.1424828,220.04431,0.0,0.0,0.0,0.0,9.0,9.0,11.0,165.19699,-0.6995369,-1.5892448,-11.875304,3.980599,2.6263483,-0.6982441,-3.8985047,51.794403,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.833937,-45.333427,-19.432545,0.0,0.0,0.0,0.0,0.0,0.0,0.15831168
B189X7I_1_1.xml,B189X7I_1.xml,"(7,)",0.0,0.0,0.0,0.0,0.0,0.0,13.177088,-131.02377,0.0,0.0,0.0,0.0,7.4864526,5.126442,-0.9653601,119.42427,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-105.71659,9.098125,8.915163,-1.9842771,-6.6436424,-5.5483465,18.586605,5.6174846,-208.57236,0.0,-35.928356,-10.267249,-703.0481,1.0,0.0,2315.0,15.04518,52.810986,-58.299545,5.359234,0.0,0.0,0.0,0.0,0.0,0.0,0.1277576
B189X7I_1_1.xml,B189X7I_1.xml,"(8,)",0.0,0.0,0.0,0.0,0.0,0.4324568,10.547727,24.756733,-4.1933384,-0.0035408516,-1.5402043,0.0,0.0,5.126442,-1.7610263,96.52737,0.0,0.0,0.0,0.0,5.0,4.0,0.0,-155.24548,10.654624,9.057441,3.2021914,-8.117738,-1.5602736,23.685001,5.605564,-227.07793,0.0,-10.504534,-26.204319,-376.0314,1.0,0.0,1385.5,8.594865,23.923994,-374.95316,5.359234,0.0,0.0,0.0,-12.253598,-16.63339,0.0,0.08543709
B189X7I_1_1.xml,B189X7I_1.xml,"(9,)",0.0,-2.2302272,-7.184165,0.0,0.0,0.0,1.8374459,-60.72379,0.0,0.0,0.0,5.6030483,7.4864526,5.126442,2.1424828,6.866768,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,-106.16103,-3.5791593,-5.8664937,4.609805,-2.781199,2.8140018,6.070457,0.3680013,10.592938,0.0,1.8374459,23.806036,316.46082,-1.0,2.0,1036.5,14.447693,16.096407,-0.31493813,-5.359234,0.0,-2.2302272,-7.184165,0.0,0.0,-1.396449,-0.49077445
B189X7I_1_1.xml,B189X7I_1.xml,"(10,)",0.0,0.0,-7.184165,0.0,0.0,0.0,-3.3641198,-0.1775972,0.0,0.0,-1.5402043,5.6030483,7.4864526,5.126442,0.0,43.724915,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,-13.576345,-3.6364567,-10.748589,-10.722944,1.3432109,3.597751,4.076663,-4.670248,139.66794,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06202685,-85.448044,-5.359234,0.0,0.0,-7.184165,0.0,0.0,-19.661057,-0.60836947
B191X3I_1_1.xml,B191X3I_1.xml,"(0,)",-4.583661,-0.33130345,-4.1223154,0.0,0.0,0.0,-7.0088267,0.27248603,0.0,0.0,0.0,6.749662,2.341276,0.5097861,-0.6425396,82.3526,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-194.54372,-2.6217024,1.0103803,-3.7823076,0.6802684,4.054925,3.5442986,-1.8196272,37.007854,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.130806,22.26707,-5.5920954,-4.583661,-0.33130345,-4.999369,0.0,0.0,0.0,-0.18933149
B191X3I_1_1.xml,B191X3I_1.xml,"(1,)",0.0,0.0,0.0,0.0,0.0,0.0,-4.1851416,-29.206175,0.0,-0.805319,-0.41504687,0.0,2.341276,0.5097861,-0.6425396,175.41765,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,26.271488,0.312224,-2.133978,-2.0837667,3.48803,2.313209,1.0277714,-5.0020385,62.182034,0.0,0.0,-10.585304,-84.61707,1.0,0.0,128.0,0.32906073,1.8578069,-139.04747,-1.7132261,0.0,0.0,0.0,-6.0151954,-21.53867,-1.6662401,0.0026879536
B191X3I_1_1.xml,B191X3I_1.xml,"(2,)",0.0,0.0,0.0,38.717205,38.414387,34.278717,10.123228,665.6138,0.0,0.0,0.0,0.0,0.0,0.0,17.075539,-331.7547,0.0,0.0,0.0,3.0,4.0,7.0,-2.0,245.54422,2.779268,6.8107605,4.640016,44.697613,3.3068547,3.405142,6.725879,290.6392,0.0,31.074348,0.0,1446.2532,0.0,1.0,5008.0,95.58702,66.48308,90.172585,1.3928363,0.0,0.0,0.0,21.53867,1.6662401,0.82819945,0.30403417
B191X3I_1_1.xml,B191X3I_1.xml,"(3,)",0.0,0.0,0.0,0.0,0.0,0.0,1.7927592,-224.60469,0.0,0.0,0.0,0.0,0.0,0.0,13.275995,-256.237,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,168.88306,0.13790728,1.9349025,-0.07955884,-6.397086,1.9022611,3.8263216,3.5211782,-149.19308,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13917251,-454.57037,1.3928363,0.0,0.0,0.0,-43.138996,0.0,0.82819945,-0.10065921
B191X3I_1_1.xml,B191X3I_1.xml,"(4,)",0.0,0.0,0.0,0.0,0.0,0.0,-4.1851416,-181.80086,0.0,0.0,0.0,0.0,0.0,0.0,17.075539,-13.1449995,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-422.32553,-1.9712865,-1.5082394,-1.2218754,-2.5693417,2.8008993,3.4454403,0.37392834,-23.795677,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.898131,-142.22,1.3928363,0.0,0.0,0.0,-6.0151954,-21.53867,-1.6662401,-0.86585486
B191X3I_1_1.xml,B191X3I_1.xml,"(5,)",0.0,0.0,0.0,0.0,0.0,0.0,3.9149683,-39.170692,0.0,0.0,-0.41504687,0.0,0.0,0.0,-12.098168,-170.3443,0.0,-4.0,-2.0,0.0,1.0,0.0,3.0,243.93628,5.69544,7.7968683,3.2066026,0.054915152,-1.259753,10.765489,6.5186415,-105.588196,0.0,-16.57487,-2.7858963,-628.538,1.0,0.0,1901.0,11.228009,27.802877,-11.405664,-3.1060624,0.0,0.0,0.0,0.0,0.0,0.0,0.11648735
B191X3I_1_1.xml,B191X3I_1.xml,"(6,)",0.0,-0.33130345,-4.999369,0.0,0.0,0.0,-7.0088267,-34.08378,0.0,0.0,0.0,0.0,0.0,0.5097861,-3.8078437,-42.038925,0.0,-3.0,-1.0,0.0,0.0,0.0,3.0,233.85165,4.2473493,2.1713524,-1.7085986,3.06736,-3.0809376,-3.8387873,0.09098972,-24.322079,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.167236,-11.111754,-3.1060624,0.0,-0.33130345,-4.999369,0.0,-5.304968,0.0,-0.19859114
B191X3I_1_1.xml,B191X3I_1.xml,"(7,)",0.0,0.0,-4.999369,0.0,7.0362477,4.9776483,-7.0088267,7.644443,0.0,-0.805319,-0.41504687,0.0,0.0,0.0,-0.6425396,106.65711,0.0,-3.0,-1.0,0.0,0.0,0.0,2.0,241.51578,3.9682786,-0.004876549,-4.062648,4.7638574,-1.4284893,-2.820506,-1.4495975,11.569701,-4.999369,0.0,-10.585304,25.262325,1.0,0.0,76.0,0.18428512,5.2451463,-49.343,-3.1060624,0.0,0.0,-4.999369,0.0,-15.063923,-1.6662401,-0.22468325
B191X3I_1_1.xml,B191X3I_1.xml,"(8,)",0.0,0.0,0.0,0.0,0.0,4.9776483,1.7927592,20.834095,0.0,0.0,0.0,0.0,0.0,0.5097861,-8.716535,61.19828,0.0,-4.0,-2.0,0.0,1.0,0.0,3.0,249.05363,6.765128,6.2139034,0.68124866,2.412297,-7.094282,9.533131,4.72133,-87.0483,0.0,0.0,-2.7858963,-93.93507,1.0,0.0,370.0,2.7661347,8.739475,-78.419136,-3.1060624,0.0,0.0,0.0,0.0,-19.063402,0.0,0.040295627
B191X3I_1_1.xml,B191X3I_1.xml,"(9,)",0.0,-4.453619,-4.999369,6.709926,7.0362477,4.9776483,1.1476152,46.559525,0.0,0.0,0.0,0.0,0.0,0.0,-0.6425396,-89.11812,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-35.554626,5.7738695,1.8421482,-3.3389382,5.088341,-3.4943423,-4.83987,3.43467,-24.604925,-4.999369,0.0,-2.7858963,-27.632212,1.0,0.0,395.0,4.459884,18.34989,10.1482315,-3.1060624,0.0,-4.453619,-4.999369,0.0,0.0,0.0,0.69725525
B191X3I_1_1.xml,B191X3I_1.xml,"(10,)",0.0,0.0,0.0,0.0,0.0,0.0,1.1476152,-38.62193,-0.56203985,-1.2203659,-0.5474091,6.749662,2.341276,0.5097861,-0.6425396,324.2416,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-387.40918,-0.9387979,-0.6609709,-3.5184612,-1.2960068,5.9576535,5.6097193,0.7268226,-14.650964,0.0,-3.010196,-2.7858963,-911.46814,1.0,0.0,1748.0,8.275117,28.187428,-13.868834,-3.572568,0.0,0.0,0.0,0.0,0.0,0.0,-0.37913102
B191X3I_1_1.xml,B191X3I_1.xml,"(11,)",-4.583661,-0.33130345,-4.1223154,0.0,0.0,0.0,-1.1476152,13.234681,-0.56203985,-0.805319,-2.3491976,0.0,2.341276,0.7294417,-0.6425396,298.2225,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-337.7728,-2.5687926,0.54410106,-4.2195616,1.9703469,4.9246573,3.9089646,-2.5529256,39.61313,0.0,0.0,-10.585304,-43.51485,1.0,0.0,414.0,5.14468,14.780374,17.812798,-4.6601477,-4.583661,-0.33130345,-4.999369,0.0,0.0,0.0,-0.26080018
B192X9I_1_1.xml,B192X9I_1.xml,"(0,)",0.0,0.0,0.0,0.0,0.0,0.0,-1.5816828,-258.1795,0.0,-13.553227,-28.40178,0.0,0.0,0.0,-10.557419,347.6637,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,-55.490543,1.5817847,-12.783844,-19.70707,1.5882015,-3.4799905,4.3962345,-1.069134,42.661118,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.077797,-152.53723,-2.672697,0.0,0.0,0.0,0.0,-20.658127,0.0,-0.20144315
B192X9I_1_1.xml,B192X9I_1.xml,"(1,)",-3.5392132,-4.652265,-5.2678623,0.0,0.0,0.0,0.0,232.3734,-7.8503113,-4.0313773,-10.847501,0.0,0.0,0.0,1.267291,250.22627,0.0,-1.0,-4.0,0.0,0.0,0.0,-8.0,-53.15968,-2.1271427,-7.0785007,5.568713,-2.3467994,0.6684456,7.963052,-4.836762,-11.844142,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.6219776,6.4587274,-6.0779357,-3.5392132,-4.652265,-5.2678623,0.0,-0.07381515,-6.8429155,0.019272417
B192X9I_1_1.xml,B192X9I_1.xml,"(2,)",0.0,0.0,0.0,18.964611,27.117945,21.744474,0.0,555.863,-10.556039,-4.0313773,-10.847501,0.0,0.0,2.6787922,2.622411,355.321,0.0,-1.0,-3.0,0.0,0.0,0.0,-8.0,-56.638195,-6.0994577,-9.182803,5.6977234,10.608914,12.294374,10.959464,-1.3236493,246.97186,0.0,0.0,-19.03153,21.812248,1.0,0.0,1050.0,31.378023,35.0,-34.754826,-2.672697,0.0,0.0,0.0,0.0,0.0,0.0,0.03818585
B192X9I_1_1.xml,B192X9I_1.xml,"(3,)",-3.5392132,-4.652265,-5.2678623,0.0,0.0,0.0,0.0,103.11693,0.0,0.0,0.0,0.0,0.61543506,2.9720697,2.622411,36.50196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-113.615974,-0.09868781,-7.881997,7.0278015,-1.7040826,-0.9090886,7.425999,-4.069154,-47.95919,0.0,0.040246714,14.432914,715.21216,-1.0,2.0,1616.0,5.791766,12.628968,32.05338,-6.0779357,-3.5392132,-4.652265,-5.2678623,0.0,0.0,0.0,-0.34496194
B192X9I_1_1.xml,B192X9I_1.xml,"(4,)",0.0,-4.652265,-5.2678623,0.0,0.0,0.0,13.180302,-101.01256,0.0,0.0,0.0,9.279042,3.9492316,6.5094576,0.16108261,186.53587,0.0,0.0,0.0,1.0,13.0,1.0,2.0,-145.09055,7.24785,0.92472756,-0.61762595,-10.614364,1.3262713,1.0488476,9.699896,-220.09311,-9.920128,-23.032232,-17.220541,-402.529,1.0,0.0,856.5,2.0476398,25.079872,1.669834,-2.672697,0.0,-4.652265,-5.2678623,0.0,0.0,0.0,0.100298315
B192X9I_1_1.xml,B192X9I_1.xml,"(5,)",0.0,0.0,0.0,0.0,7.79881,2.3750927,0.0,85.40736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-170.86687,0.0,0.0,0.0,0.0,30.0,26.0,3.0,567.107,-3.0922647,10.079469,-4.594373,-7.801818,5.05258,2.665624,10.467584,-126.80709,0.0,0.0,-33.695015,-416.96008,1.0,0.0,1795.0,13.537608,16.126207,-479.7084,2.672697,0.0,0.0,0.0,-30.36035,0.0,0.0,-0.11183612
B192X9I_1_1.xml,B192X9I_1.xml,"(6,)",0.0,-4.652265,-5.2678623,11.165802,10.1739025,19.319134,13.180302,246.03812,0.0,0.0,0.0,5.9848156,0.61543506,2.9720697,1.267291,174.11168,0.0,0.0,0.0,14.0,14.0,12.0,3.0,423.04773,6.124744,2.8194172,-2.7943728,4.341355,-0.7197177,3.4831436,11.988557,-86.80108,-9.920128,0.0,-21.239733,179.27582,1.0,0.0,1172.0,17.041487,17.041487,-91.03878,-2.672697,0.0,-4.652265,-5.2678623,-8.038385,0.0,0.0,0.19751635
B192X9I_1_1.xml,B192X9I_1.xml,"(7,)",0.0,0.0,-5.2678623,0.0,0.0,0.0,0.485481,-337.0387,0.0,0.0,0.0,0.0,0.0,0.0,-10.557419,-405.64426,0.0,-1.0,-3.0,0.0,0.0,0.0,0.0,-58.635235,-4.489567,6.316798,-10.675173,-1.0344591,2.216973,-4.1598725,-4.344438,-79.175644,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.79131377,-149.30609,-2.672697,0.0,0.0,-5.2678623,0.0,-22.097908,-6.8429155,-0.2958108
B192X9I_1_1.xml,B192X9I_1.xml,"(8,)",0.0,0.0,-5.2678623,0.0,0.0,0.0,1.1198046,-156.60754,0.0,0.0,0.0,0.0,0.0,0.0,-10.557419,-405.7503,0.0,-1.0,-3.0,0.0,0.0,1.0,0.0,-62.13153,-5.3046155,9.07699,-7.714316,-3.2077155,-0.7529638,-1.4392167,8.428682,-138.4131,0.0,0.0,-8.028979,700.1096,0.0,1.0,777.0,7.0133123,7.1897154,-68.072365,-2.672697,0.0,0.0,-5.2678623,0.0,-8.102795,-6.8429155,-0.10269214
B192X9I_1_1.xml,B192X9I_1.xml,"(9,)",0.0,0.0,0.0,0.0,0.0,0.0,-5.623097,-400.09247,0.0,0.0,0.0,0.0,0.0,0.0,-10.557419,-282.79907,0.0,0.0,-3.0,0.0,0.0,0.0,-5.0,-44.07721,-23.898476,-18.846506,-15.841408,1.5829947,-0.75016576,-0.14256959,-3.2836397,359.2769,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0228477,-487.27997,2.672697,0.0,0.0,0.0,-16.545525,-34.514896,7.596712,-0.046511658
B192X9I_1_1.xml,B192X9I_1.xml,"(10,)",0.0,0.0,0.0,0.0,0.0,2.3750927,0.0,192.45824,0.0,0.0,0.0,0.0,0.0,0.0,-16.954857,88.377335,0.0,0.0,-3.0,0.0,0.0,0.0,-5.0,-45.534985,-6.238367,-5.6967006,2.5299234,-3.7311609,3.7674792,7.5946856,1.8792144,85.847145,0.0,-32.181973,-17.220541,-905.8686,1.0,0.0,1207.5,2.7777827,33.798138,-34.11479,-3.8745582,0.0,0.0,0.0,0.0,0.0,0.0,0.062301792
B193X2I_1_1.xml,B193X2I_1.xml,"(0,)",0.0,0.0,0.0,0.0,0.0,0.0,1.447448,-237.73654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-113.37446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.52121,4.3107486,0.7068377,-5.3137097,-4.98487,-5.7008133,5.6427126,4.307126,-195.36676,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.389344,-238.10548,1.7756399,0.0,0.0,0.0,-37.371883,0.0,0.0,-0.10501222
B193X2I_1_1.xml,B193X2I_1.xml,"(1,)",0.0,0.0,0.0,0.0,13.817409,15.493141,3.918926,436.16153,0.0,0.0,0.0,0.0,0.0,0.0,1.1703748,-110.49931,0.0,0.0,-6.0,4.0,4.0,2.0,0.0,169.68857,6.0176973,1.8436013,-10.103276,-9.668011,38.929745,17.503014,4.5282803,104.13529,0.0,50.743763,-21.05767,1126.39,0.0,1.0,2853.0,27.216469,30.658606,-98.29821,1.7756399,0.0,0.0,0.0,-20.429552,1.9964082,2.0811138,0.06185167
B193X2I_1_1.xml,B193X2I_1.xml,"(2,)",0.0,0.0,0.0,0.0,0.0,0.0,-0.28828594,-253.04831,0.0,0.0,0.0,0.0,0.0,15.489325,2.0153537,16.914845,0.0,0.0,-6.0,0.0,0.0,4.0,0.0,140.49847,1.1823689,1.5174229,-17.488117,-2.6659372,-2.5682616,2.60316,-4.4118624,-31.164701,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0177765,-146.31645,1.7756399,0.0,0.0,0.0,-24.207083,-6.539959,-1.9964082,-0.10026188
B193X2I_1_1.xml,B193X2I_1.xml,"(3,)",0.0,0.0,0.0,14.478373,22.452421,15.493141,0.0,219.8415,-2.7119837,-6.2872005,-5.473701,0.0,0.0,0.0,-2.7029371,12.434241,0.0,0.0,0.0,0.0,0.0,0.0,1.5,-263.6753,0.2139983,1.1428306,-3.550398,7.556429,8.055477,10.242937,-0.39916608,137.11627,0.0,0.0,5.911841,-75.10422,0.0,1.0,1485.5,28.985888,36.193905,-9.774051,-1.7756399,0.0,0.0,0.0,0.0,0.0,0.0,0.003518333
B193X2I_1_1.xml,B193X2I_1.xml,"(4,)",0.0,0.0,0.0,0.0,0.0,15.493141,0.0,122.63424,0.0,-0.85317403,-1.3434311,0.0,0.0,0.0,0.0,-90.07364,0.0,0.0,0.0,0.0,0.0,0.0,2.5,-110.369514,-1.0558842,4.19728,-4.602424,6.582559,5.9136844,-6.1265,-0.3165976,22.688704,0.0,0.0,-31.193039,143.5514,1.0,0.0,114.0,0.12577312,37.586563,-8.493682,-1.7756399,0.0,0.0,0.0,0.0,0.0,0.0,-0.24687895
B193X2I_1_1.xml,B193X2I_1.xml,"(5,)",0.0,0.0,0.0,0.0,0.0,0.0,-4.878332,-79.60864,0.0,0.0,-1.3434311,37.77519,18.76302,10.229812,-1.3996736,185.70645,-2.0,-1.0,-6.0,0.0,3.0,2.0,0.0,161.97575,-6.3964915,0.5838626,-18.933046,0.78088117,1.4648335,-1.402728,-3.807297,101.574974,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.548662,-21.98168,-2.0738955,0.0,0.0,0.0,0.0,-6.0520196,-1.9964082,0.33943173
B193X2I_1_1.xml,B193X2I_1.xml,"(6,)",0.0,0.0,0.0,0.66096365,22.452421,28.340784,3.918926,507.9983,0.0,0.0,0.0,0.0,0.0,0.0,2.0153537,-38.98061,-2.0,-1.0,-7.0,1.0,4.0,2.0,0.0,165.20372,1.888706,6.0563188,-10.722077,-6.069275,38.553207,18.398674,0.48155025,163.3608,0.0,0.0,-12.150953,-472.7038,1.0,0.0,3016.5,32.36505,51.088158,1.7963091,1.7756399,0.0,0.0,0.0,0.0,1.9964082,2.0811138,-0.080066375
B193X2I_1_1.xml,B193X2I_1.xml,"(7,)",0.0,0.0,-0.3938442,0.0,0.0,0.0,0.5003167,-235.21445,0.0,0.0,0.0,0.0,8.879596,9.883424,-1.8087392,84.12592,0.0,0.0,0.0,0.0,0.0,0.0,1.5,78.85936,-2.7586005,3.59107,-1.6250197,-1.8756188,-0.005973058,0.06299418,-5.3226132,-84.92749,-1.5902795,0.0,-12.150953,-574.1544,1.0,0.0,597.0,1.0574785,36.619667,-6.69855,-1.7756399,0.0,0.0,-0.3938442,0.0,0.0,0.0,-0.012735494
B193X2I_1_1.xml,B193X2I_1.xml,"(8,)",0.0,0.0,-0.3938442,0.0,0.0,0.0,0.0,-116.82553,0.0,0.0,0.0,28.895592,8.879596,9.883424,-1.3996736,124.292915,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-141.47397,-4.641852,2.103523,1.3507068,1.1015726,2.9952302,-2.922499,-1.8971261,-36.101402,-1.5902795,0.0,-28.738537,-95.47858,1.0,0.0,745.5,3.4445014,30.604967,-5.7084737,-3.6721737,0.0,0.0,-0.3938442,0.0,0.0,0.0,-0.37284204
B193X2I_1_1.xml,B193X2I_1.xml,"(9,)",0.0,0.0,0.0,0.0,0.0,0.0,-4.8362455,22.627869,-2.7119837,-0.85317403,-1.3434311,0.0,0.0,0.0,1.2859197,-60.189995,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-265.92325,-3.5874922,3.1850863,-0.5897299,3.7596436,4.515295,-4.4664326,-3.0707655,-5.3684225,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.997467,-8.955314,-1.7756399,0.0,0.0,0.0,0.0,0.0,0.0,0.3061651
B193X2I_1_1.xml,B193X2I_1.xml,"(10,)",0.0,-8.601815,-0.3938442,0.0,0.0,0.0,1.447448,-51.38361,0.0,0.0,0.0,0.0,0.0,9.883424,0.44094077,-23.412704,0.0,-1.0,-6.0,0.0,0.0,0.0,-2.5,-18.749681,1.644299,3.2812946,-6.1570425,4.535775,2.2973843,-2.9537182,3.4086013,-35.166096,0.0,13.412185,5.911841,258.32407,0.0,1.0,2667.0,23.401546,28.01785,7.9317293,-1.7756399,0.0,-8.601815,-0.3938442,0.0,0.0,0.0,-0.23280859
B193X2I_1_1.xml,B193X2I_1.xml,"(11,)",-15.595871,-8.99566,-1.0233936,0.0,0.0,0.0,-0.28828594,-31.302885,0.0,-0.85317403,-1.3434311,0.0,0.0,0.0,0.44094077,6.972872,0.0,-1.0,-6.0,0.0,0.0,0.0,-2.0,-6.5244756,0.70104855,2.616037,-3.8795164,3.399225,2.07714,-2.4038808,-2.052386,-39.113445,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.931706,51.427727,-5.632393,-15.595871,-8.99566,-1.0233936,0.0,0.0,0.0,-0.30665073
B193X2I_1_1.xml,B193X2I_1.xml,"(12,)",-6.9940553,-8.601815,-0.3938442,0.0,0.0,0.0,-4.878332,-91.96748,0.0,0.0,0.0,0.0,0.0,0.0,0.44094077,43.52149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.00537,0.97694474,1.1428306,-22.01528,1.7829663,0.864577,-1.0580093,-2.6365023,34.448704,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.023796,30.645163,-1.7756399,-6.9940553,-8.601815,-0.3938442,0.0,0.0,0.0,-0.38118193
B194X8I_1_1.xml,B194X8I_1.xml,"(0,)",0.0,0.0,0.0,0.0,20.255812,0.8622123,3.5851142,-47.91124,0.0,-2.7638311,-0.27750036,0.0,0.0,0.0,-16.111647,-181.41586,0.0,0.0,0.0,0.0,0.0,0.0,-15.5,63.48822,-8.422413,0.29926902,6.5378795,3.822163,-0.19966458,21.506758,0.3609196,29.30348,37.49629,0.0,25.4358,-413.29523,-1.0,2.0,3330.5,42.118282,52.3259,2.6196642,2.1697571,0.0,0.0,0.0,0.0,0.0,5.7963414,-0.042136505
B194X8I_1_1.xml,B194X8I_1.xml,"(1,)",0.0,0.0,0.0,20.014378,21.118023,24.491434,3.5851142,331.77075,0.0,0.0,-8.3380785,0.0,0.0,0.0,-19.943384,-14.735878,0.0,0.0,0.0,0.0,0.0,0.0,12.5,-446.60745,-6.0184236,-5.861158,-1.11505,9.306247,15.932719,16.768261,8.056503,241.64679,44.989,21.84409,24.835705,-263.45795,-1.0,2.0,2559.5,75.72533,53.14132,5.381368,2.1697571,0.0,0.0,0.0,0.739031,0.07638822,5.7963414,0.30979553
B194X8I_1_1.xml,B194X8I_1.xml,"(2,)",0.0,0.0,-7.5201745,0.0,0.0,0.0,-1.802321,-75.922195,-27.346422,-2.7638311,-0.27750036,0.0,6.5704346,4.740196,0.0,201.17136,0.0,0.0,0.0,13.0,57.0,63.0,13.5,1486.3517,-9.235676,-5.747827,-8.651277,1.8650591,-0.7509241,-2.3843155,-1.3018972,84.71696,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.654263,-9.535723,-2.1697571,0.0,0.0,-7.5201745,-1.2001916,-0.739031,-0.07638822,-0.0020903607
