latent_fingerprint,impression,removed_minutiae,d_minimum_rate,d_second_minimum_rate,d_third_minimum_rate,d_maximum_rate,d_second_maximum_rate,d_third_maximum_rate,d_median_rate,d_variance_rate,a_minimum_rate,a_second_minimum_rate,a_third_minimum_rate,a_maximum_rate,a_second_maximum_rate,a_third_maximum_rate,a_median_rate,a_variance_rate,b_minimum_rate,b_second_minimum_rate,b_third_minimum_rate,b_maximum_rate,b_second_maximum_rate,b_third_maximum_rate,b_median_rate,b_variance_rate,minimum_distance_to_centroid_rate,second_minimum_distance_to_centroid_rate,third_minimum_distance_to_centroid_rate,maximum_distance_to_centroid_rate,second_maximum_distance_to_centroid_rate,third_maximum_distance_to_centroid_rate,median_distances_to_centroid_rate,variance_distances_to_centroid_rate,convex_hull_minimum_distance_rate,convex_hull_maximum_distance_rate,convex_hull_median_distance_rate,convex_hull_variance_distance_rate,convex_hull_minutiae_number_rate,convex_hull_minutiae_number_inside_rate,convex_hull_area_rate,convex_hull_perimeter_rate,minimum_spanning_tree_total_cost_rate,minimum_spanning_tree_variance_rate,minimum_spanning_tree_median_rate,minimum_spanning_tree_minimum_cost_rate,minimum_spanning_tree_second_minimum_cost_rate,minimum_spanning_tree_third_minimum_cost_rate,minimum_spanning_tree_maximum_cost_rate,minimum_spanning_tree_second_maximum_cost_rate,minimum_spanning_tree_third_maximum_cost_rate,target_score_change
G005X8I_1_1.xml,G005X8I_1.xml,"(13,)",-1.645229,-1.2553306,-1.187864,0.0,0.0,0.0,-1.3001744,-63.814377,0.0,0.0,0.0,0.0,0.0,0.0,-1.9222156,-9.270193,0.0,0.0,0.0,0.0,0.0,0.0,9.0,55.843494,-1.2100874,-3.4903364,2.4317157,-1.277828,1.9024876,-3.6675537,-6.4898896,-31.896093,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.286677,-1.1044103,-0.28732958,-1.645229,-1.2553306,-1.187864,0.0,0.0,-6.8683324,-0.14671749
G005X8I_1_1.xml,G005X8I_1.xml,"(14,)",0.0,0.0,-1.187864,0.0,0.0,0.0,-2.7526326,-86.55694,0.0,0.0,0.0,0.0,0.0,0.0,-2.3567052,-73.46802,0.0,0.0,0.0,0.0,0.0,3.0,9.0,60.250935,0.14525656,-9.991546,-0.588104,-0.019988252,0.41817528,-1.9174728,-7.419392,18.888155,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5067575,-31.36701,-0.28732958,0.0,0.0,-1.187864,-0.41529584,-1.3281106,-17.88578,0.22078799
G006X6I_1_1.xml,G006X6I_1.xml,"(0,)",0.0,0.0,0.0,47.91239,33.678802,20.71318,1.6274859,511.32336,0.0,0.0,0.0,0.0,2.1254396,1.808194,6.9027953,82.57553,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-350.20074,-0.08832326,-7.0921254,8.528641,18.50615,17.50693,6.766748,-4.637207,241.54349,12.195084,0.0,29.40779,-209.69208,-1.0,2.0,5439.0,56.188786,63.780876,-0.99045837,3.6698542,0.0,0.0,0.0,0.0,0.0,0.0,-0.09408711
G006X6I_1_1.xml,G006X6I_1.xml,"(1,)",0.0,0.0,0.0,0.0,0.0,0.0,0.2639032,179.62549,0.0,0.0,0.0,0.0,0.0,0.0,4.828354,-47.272755,0.0,0.0,0.0,0.0,0.0,0.0,-3.5,-199.64075,1.4698805,-4.426967,5.6498685,-6.277558,6.3202906,4.311784,-3.940457,-37.54979,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.214376,-57.96888,-2.4276874,0.0,0.0,0.0,-8.714288,-1.9681138,-3.0686734,-0.0478096
G006X6I_1_1.xml,G006X6I_1.xml,"(2,)",0.0,0.0,0.0,0.0,0.0,0.0,1.6274859,215.05948,0.0,0.0,0.0,0.0,0.0,0.0,0.9042457,-156.30635,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-131.2188,4.4316673,-3.328873,3.7080996,-5.3320417,5.3748417,6.1877933,-4.670397,-10.037809,0.0,0.0,-2.1410308,-176.76942,0.0,1.0,3270.0,14.107547,34.539833,-8.8042755,-2.4276874,0.0,0.0,0.0,0.0,0.0,0.0,-0.13096249
G006X6I_1_1.xml,G006X6I_1.xml,"(3,)",0.0,0.0,0.0,0.0,0.0,0.0,-0.7614394,30.056684,0.0,0.0,0.0,0.0,0.0,1.2253336,4.310255,-48.61422,0.0,0.0,0.0,0.0,0.0,0.0,-5.5,-98.67748,-0.54282475,-3.962807,5.4977713,-5.5882616,5.576011,4.1875396,-2.1199567,-61.661427,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.464626,-60.376217,-2.4276874,0.0,0.0,0.0,-8.714288,-1.9681138,-3.0686734,-0.062023122
G006X6I_1_1.xml,G006X6I_1.xml,"(4,)",0.0,0.0,0.0,0.0,0.0,0.0,-1.4580767,-153.14499,0.0,0.0,0.0,0.0,0.0,0.0,4.310255,-39.13687,0.0,0.0,0.0,0.0,0.0,0.0,-5.5,-10.363194,-3.2700179,-2.988377,4.5751452,-4.1447964,3.998821,1.434096,-1.5367092,-50.383617,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.51893,-47.561104,-2.4276874,0.0,0.0,0.0,-8.714288,-1.9681138,-3.0686734,-0.09891692
G006X6I_1_1.xml,G006X6I_1.xml,"(5,)",0.0,0.0,0.0,0.0,0.0,0.0,-0.7614394,68.61582,0.0,0.0,0.0,0.0,0.0,0.0,-2.6028306,-136.77484,0.0,0.0,0.0,0.0,0.0,0.0,-5.5,42.038345,3.2126317,-2.004852,2.7852166,-3.9872897,4.04181,4.5866475,-3.3510175,-95.68084,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.376424,12.418251,-5.973269,0.0,0.0,0.0,0.0,0.0,-2.5425768,-0.3213087
G006X6I_1_1.xml,G006X6I_1.xml,"(6,)",0.0,0.0,0.0,0.0,0.0,0.0,0.7607477,-287.06473,0.0,0.0,0.0,0.3395186,0.69505996,1.2253336,4.310255,-60.843594,0.0,0.0,0.0,0.0,0.0,1.0,-5.5,85.9647,-1.1532804,-3.6974702,0.91807497,-0.2931263,0.065139666,-2.2988882,0.5375839,-25.480593,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56.25567,-13.915709,3.6698542,0.0,0.0,0.0,0.0,-1.7443318,0.0,-0.029957695
G006X6I_1_1.xml,G006X6I_1.xml,"(7,)",0.0,0.0,0.0,0.0,0.0,0.0,-6.2830434,-237.34775,0.0,0.0,0.0,0.0,0.0,0.0,1.3587918,-47.08892,0.0,0.0,-1.0,0.0,0.0,0.0,-5.5,87.89803,0.18957104,-17.123222,-35.04495,0.43017593,-0.48431215,-1.1375681,-0.5179093,270.4617,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.2656446,-67.20812,-6.64147,0.0,0.0,0.0,-0.40383238,-1.9681138,-4.8130054,-0.0028607799
G006X6I_1_1.xml,G006X6I_1.xml,"(8,)",0.0,0.0,0.0,0.0,0.0,0.0,-4.721881,-214.66821,-1.4907925,-3.1464577,-1.0342855,0.0,0.0,0.0,1.3587918,-58.6914,0.0,0.0,0.0,0.0,0.0,0.0,-5.5,88.364426,-1.4134587,-15.677304,-36.96183,-1.257052,1.2486639,0.85255754,-0.7610254,286.97375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.345196,-40.559727,-2.4276874,0.0,0.0,0.0,-8.714288,0.0,0.0,0.0383695
G006X6I_1_1.xml,G006X6I_1.xml,"(9,)",-0.2821522,-7.772901,-9.230198,0.0,0.0,0.0,-0.7614394,-6.7900977,0.0,0.0,0.0,0.0,0.0,0.0,-3.9520113,-103.01304,0.0,0.0,0.0,0.0,0.0,1.0,-5.5,85.46692,2.2631984,-1.246345,2.2832947,-3.1920068,3.2485373,3.7682889,-2.6433768,-80.83804,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6243397,62.878525,-2.4276874,-0.2821522,-7.772901,-9.230198,0.0,0.0,0.0,-0.17210552
G006X6I_1_1.xml,G006X6I_1.xml,"(10,)",0.0,0.0,-1.2330855,0.0,0.0,0.0,-0.7614394,-134.51497,0.0,0.0,0.0,0.3395186,0.69505996,1.2253336,-2.4830554,87.31904,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,75.41341,4.601412,0.20850961,-4.7264137,4.34545,-4.2940364,-3.7896852,-1.0561125,-126.72494,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.7383375,-5.9558887,-2.4276874,0.0,0.0,-1.2330855,0.0,-1.7443318,-3.0686734,0.0383695
G006X6I_1_1.xml,G006X6I_1.xml,"(11,)",0.0,0.0,0.0,0.0,0.0,0.0,1.6274859,-179.80612,0.0,-3.1464577,-1.0342855,0.0,0.0,0.0,-1.2232984,59.691338,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,40.31753,4.130712,0.6792564,-0.35354787,-1.320251,1.3439784,2.382749,-1.2590957,-110.40836,0.0,-73.1019,-9.979389,-1944.2599,1.0,0.0,4707.0,13.228863,62.169125,-3.759057,3.6698542,0.0,0.0,0.0,0.0,0.0,0.0,-0.08471656
G006X6I_1_1.xml,G006X6I_1.xml,"(12,)",0.0,0.0,0.0,0.0,17.052673,12.512584,0.7607477,311.6072,0.0,0.0,0.0,0.0,0.69505996,1.2253336,-1.2232984,-14.652109,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,6.520887,6.87311,-4.658042,-7.025887,2.2218874,-2.2914102,-6.92271,7.8644915,5.706145,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.48188,-8.7306185,-2.4276874,0.0,0.0,0.0,0.0,0.0,0.0,0.034070496
G006X6I_1_1.xml,G006X6I_1.xml,"(13,)",0.0,-7.772901,-1.2330855,0.0,0.0,0.0,1.6274859,55.695923,0.0,0.0,0.0,0.0,0.0,0.0,-1.2232984,61.71963,0.0,0.0,0.0,0.0,0.0,0.0,-3.5,-81.6851,6.2215185,-0.9542884,-6.2689223,3.7624884,-3.715551,-5.504374,4.714061,-112.62923,0.0,12.768205,0.0,294.62506,0.0,1.0,834.5,1.22042,7.34428,24.709864,-2.4276874,0.0,-7.772901,-1.2330855,0.0,-1.7443318,-3.0686734,0.0383695
G006X6I_1_1.xml,G006X6I_1.xml,"(14,)",0.0,0.0,0.0,16.066408,17.052673,12.512584,1.6274859,435.4192,0.0,0.0,0.0,0.0,0.0,0.0,-1.2232984,-45.454052,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-172.29245,8.07791,-3.9040358,-8.093997,8.3052845,5.7990565,-6.7541595,7.768741,78.867424,0.0,0.0,9.714201,-55.069492,0.0,1.0,1209.5,20.185364,27.508337,-23.028538,-2.4276874,0.0,0.0,0.0,0.0,-1.7443318,-3.0686734,0.0383695
G006X6I_1_1.xml,G006X6I_1.xml,"(15,)",0.0,0.0,0.0,0.0,0.0,0.0,2.4392478,-168.57452,-1.4907925,-4.180743,-3.6591883,0.0,0.0,0.0,-5.275389,323.13382,0.0,0.0,0.0,0.0,0.0,0.0,6.0,63.511818,-4.750087,-3.2998261,4.738124,-4.111919,3.8534162,0.42142835,1.7100115,-30.760548,0.0,0.0,6.0588813,-49.27333,0.0,1.0,3927.0,11.291794,31.320919,-4.1789336,-2.4276874,0.0,0.0,0.0,0.0,0.0,0.0,-0.016536955
G006X6I_1_1.xml,G006X6I_1.xml,"(16,)",0.0,0.0,0.0,0.0,0.0,0.0,-3.1822808,-143.5064,0.0,0.0,0.0,0.0,0.0,0.0,-3.3242753,55.413536,0.0,-1.0,0.0,0.0,0.0,0.0,6.0,126.994354,2.0992987,-4.4038115,-2.3980234,3.0079398,-3.2016284,-4.6056414,0.85009557,-81.43787,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.92991,-15.34581,-2.4276874,0.0,0.0,0.0,0.0,-1.7443318,0.0,-0.016093165
G006X6I_1_1.xml,G006X6I_1.xml,"(17,)",0.0,0.0,0.0,0.0,0.0,0.0,1.6274859,-60.396492,0.0,0.0,0.0,0.0,0.0,0.0,-3.9520113,84.246346,0.0,-1.0,0.0,0.0,0.0,0.0,6.0,126.994354,1.8216738,-6.12337,-2.559016,3.3141322,-3.6513193,-5.953831,3.5498743,-52.86286,-8.951034,-38.287273,-9.979389,-600.0868,1.0,0.0,1434.0,2.27228,25.52513,-26.484438,-3.6968381,0.0,0.0,0.0,0.0,0.0,-0.037542026,-0.016093165
G006X6I_1_1.xml,G006X6I_1.xml,"(18,)",0.0,0.0,0.0,0.0,0.0,0.0,-4.721881,-236.32608,0.0,0.0,-1.0342855,0.0,0.0,0.0,-2.6028306,52.169106,0.0,-1.0,0.0,0.0,0.0,0.0,6.0,124.67671,2.1535954,-0.32671663,-35.3096,2.1072383,-2.0910447,-1.9442573,-2.647316,116.08126,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.25394,-38.457493,1.2421668,0.0,0.0,0.0,0.0,-1.7443318,-3.0686734,0.10339876
G006X6I_1_1.xml,G006X6I_1.xml,"(19,)",-0.2821522,-7.772901,-1.2330855,0.0,0.0,0.0,-2.4856434,-72.54234,0.0,-3.1464577,-1.0342855,0.0,0.0,0.0,-2.8525393,-56.5156,0.0,0.0,0.0,0.0,0.0,0.0,6.0,101.06855,1.9798898,-0.59459424,1.6889422,-2.5325336,2.5888104,3.100223,-2.091068,-55.54048,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6777079,8.556476,-2.4276874,-0.2821522,-7.772901,-1.2330855,-8.29614,0.0,-0.65767735,-0.1114782
G006X6I_1_1.xml,G006X6I_1.xml,"(20,)",0.0,0.0,0.0,0.0,0.0,12.512584,0.2639032,220.57202,0.0,0.0,0.0,0.0,0.0,0.0,-4.423671,58.279713,0.0,-1.0,0.0,0.0,0.0,0.0,6.0,124.67671,4.4049063,-6.6798377,-5.1858478,3.5334787,-3.8198779,-6.911337,6.174888,36.105175,20.979818,0.0,-3.9798958,-346.82806,0.0,1.0,1701.0,13.020028,55.461697,-12.351282,3.6698542,0.0,0.0,0.0,0.0,0.0,0.0,0.025982548
G006X6I_1_1.xml,G006X6I_1.xml,"(21,)",0.0,-9.005986,-9.230198,0.0,0.0,0.0,0.7607477,-13.985399,0.0,0.0,0.0,0.0,0.0,0.0,0.5603852,75.96643,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-40.29816,5.5485997,-0.5842482,-5.610631,4.4442115,-4.3970504,-4.8319907,4.2307334,-130.66095,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3946569,65.49114,-2.4276874,0.0,-9.005986,-9.230198,0.0,0.0,0.0,0.024532039
G009X8I_1_1.xml,G009X8I_1.xml,"(0,)",0.0,0.0,0.0,20.883427,10.053185,5.22094,0.25610408,163.40218,0.0,0.0,0.0,0.0,0.0,0.0,5.372257,-28.808395,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-60.406178,-1.6394727,-4.14521,0.28204352,4.7458363,4.520037,4.7803874,3.6486053,89.15919,12.807,0.0,3.6362383,-188.31769,0.0,1.0,765.0,15.228633,35.1141,-1.1151304,0.53698635,0.0,0.0,0.0,0.0,0.0,0.0,0.26914555
G009X8I_1_1.xml,G009X8I_1.xml,"(1,)",0.0,0.0,0.0,0.0,0.0,0.07998578,0.0,44.89008,0.0,0.0,0.0,0.0,0.0,0.0,3.240246,-45.39163,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-100.49119,0.22525764,-2.4006155,-1.2289076,3.7648616,3.8900135,3.477051,3.7850463,24.706964,0.0,0.0,-2.20825,-475.4931,1.0,0.0,1059.0,5.6625648,26.0,-4.2891746,-0.53698635,0.0,0.0,0.0,0.0,0.0,0.0,-0.044146214
G009X8I_1_1.xml,G009X8I_1.xml,"(2,)",-1.9226735,-0.29201168,-0.7224714,0.0,0.0,0.0,-1.8223921,-11.131224,-1.6362301,-0.83006746,-0.32271123,0.0,0.0,0.0,3.240246,71.20147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.43771,0.13039032,-1.3545946,-0.551331,2.101831,2.1526465,1.9626572,-0.066674225,7.448741,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.585831,6.737003,-1.5343513,-1.9226735,-0.29201168,-0.7224714,0.0,0.0,0.0,-0.389205
G009X8I_1_1.xml,G009X8I_1.xml,"(3,)",-1.9226735,-0.29201168,-0.7224714,0.0,0.0,0.0,-1.8223921,-37.221355,0.0,0.0,0.0,0.17191894,0.43156472,0.9226909,3.240246,47.04315,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-156.46266,0.736581,-0.88855606,-1.129788,1.9551886,2.1252902,1.6978327,-0.46270496,2.92248,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.364482,-11.173038,-0.53698635,-1.9226735,-0.29201168,-0.7224714,-3.2541077,-4.7230744,0.0,-0.31771165
G009X8I_1_1.xml,G009X8I_1.xml,"(4,)",0.0,0.0,0.0,0.0,0.0,0.0,-0.61727285,-98.74734,0.0,0.0,0.0,0.0,0.0,0.0,5.362365,8.329115,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-84.61637,2.4295619,1.3460128,-2.4761133,0.20686409,0.6850019,-0.3009326,-1.5857166,-30.696215,0.0,0.0,-4.026369,-273.475,1.0,0.0,3.0,6.4677195e-05,16.27882,1.4596584,-0.53698635,0.0,0.0,0.0,0.0,0.0,0.0,-0.2905326
G009X8I_1_1.xml,G009X8I_1.xml,"(5,)",0.0,0.0,0.0,0.0,0.0,0.0,-1.8223921,-94.09161,0.0,0.0,0.0,0.0,0.0,0.0,3.4626677,-4.4619384,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-93.94573,1.7474926,1.083354,-9.066212,0.015667807,0.35837308,-0.34168872,-1.469686,0.47531554,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.19709,-4.4917593,-0.53698635,0.0,0.0,0.0,0.0,-3.9673634,0.0,0.026200717
G009X8I_1_1.xml,G009X8I_1.xml,"(6,)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-95.24064,0.0,0.0,0.0,0.0,0.0,0.9226909,3.240246,8.264081,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-73.76226,2.2502618,2.0360463,-2.1822252,-0.86509556,-0.42562792,-1.2880894,-1.5231255,-42.417892,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.5428677,0.20033523,-1.5343513,0.0,0.0,0.0,0.0,0.0,0.0,-0.20918986
G009X8I_1_1.xml,G009X8I_1.xml,"(7,)",0.0,0.0,0.0,0.0,0.0,0.0,-3.2804022,-59.47529,0.0,0.0,0.0,0.0,0.0,0.0,0.6824098,-132.90579,0.0,0.0,0.0,0.0,1.0,2.0,0.0,34.482784,-0.9322527,-10.069354,-9.408522,0.9643207,0.7846332,1.1102738,-0.4552244,50.81993,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.810593,-5.9876046,-1.5343513,0.0,0.0,0.0,0.0,0.0,0.0,0.07703598
G009X8I_1_1.xml,G009X8I_1.xml,"(8,)",0.0,0.0,0.0,0.0,0.0,0.0,1.0576977,130.18808,0.0,0.0,0.0,0.0,0.0,0.0,0.010513143,-57.71285,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,69.351395,0.90423304,4.3969035,-1.2850351,-5.0576324,-4.7687435,13.246313,-0.06538693,-10.620899,0.0,0.0,-4.026369,-583.0537,1.0,0.0,383.5,0.58466,12.95025,-81.58161,0.53698635,0.0,0.0,0.0,-24.70609,0.0,2.542241,-0.0042702616
G009X8I_1_1.xml,G009X8I_1.xml,"(9,)",0.0,0.0,0.0,10.910227,16.247335,6.5553875,3.7808151,405.3083,0.0,0.0,0.0,0.0,0.0,0.0,-0.7377708,-52.788177,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,67.64629,-0.37132674,4.5221896,-0.43148676,1.9346479,13.072051,14.449678,-0.19456613,139.44218,-0.997546,0.0,-9.174011,33.795544,1.0,0.0,511.0,13.325389,13.325389,-29.096136,0.53698635,0.0,0.0,0.0,-2.40229,-4.7230744,-7.620585,0.09662874
G009X8I_1_1.xml,G009X8I_1.xml,"(10,)",0.0,0.0,-0.7224714,0.0,0.0,0.0,-0.61727285,-133.5471,0.0,0.0,0.0,0.0,0.0,0.0,0.010513143,15.322051,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,69.351395,-0.47864679,1.3131307,0.5472656,-2.307719,-2.3757312,-2.1467323,-1.5019959,-65.33307,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5657513,-7.189148,-0.53698635,0.0,0.0,-0.7224714,0.0,0.0,-4.403141,-0.058849275
G009X8I_1_1.xml,G009X8I_1.xml,"(11,)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-95.56214,0.0,0.0,-0.32271123,0.0,0.0,0.9226909,-0.7377708,35.994827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.696873,0.7261009,2.525896,-0.6958108,-2.8184993,-2.6437998,-2.887693,-0.23459283,-84.26945,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-6.3740296,-77.68418,0.53698635,0.0,0.0,0.0,-15.490458,-7.977182,-7.620585,0.030898217
G009X8I_1_1.xml,G009X8I_1.xml,"(12,)",0.0,0.0,0.0,0.0,0.0,0.0,-5.0654216,-112.57826,0.0,0.0,0.0,0.0,0.0,0.0,0.010513143,-96.8717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.27512,-8.58484,-9.960655,-8.535243,0.08988814,-0.08805138,0.26930487,-1.1153388,74.09818,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.313208,-1.3470086,-0.53698635,0.0,0.0,0.0,0.0,0.0,0.0,-0.3433797
G009X8I_1_1.xml,G009X8I_1.xml,"(13,)",0.0,0.0,0.0,0.0,0.0,0.0,-1.2134596,-47.220497,0.0,0.0,0.0,0.0,0.43156472,0.9226909,-2.06917,-59.159378,0.0,0.0,0.0,1.0,2.0,2.0,0.0,78.64928,-2.1275535,-2.3661351,1.9055145,1.4227468,1.0088674,1.7892987,0.4455462,-15.448442,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.514778,-7.897431,-2.5318973,0.0,0.0,0.0,0.0,0.0,-0.8144274,-0.14783613
G009X8I_1_1.xml,G009X8I_1.xml,"(14,)",0.0,0.0,0.0,0.0,0.0,0.0,0.25610408,-53.1098,0.0,-0.83006746,-0.32271123,0.0,0.43156472,0.9226909,-1.6885499,4.8370175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.849813,-3.1198926,-3.155249,2.8684852,1.5904715,0.9796101,2.1495779,1.8455422,-23.534258,0.0,-33.999107,-4.026369,-1148.8705,1.0,0.0,1678.0,4.4716616,21.84033,-2.9833415,-0.53698635,0.0,0.0,0.0,0.0,0.0,0.0,0.20985083
G009X8I_1_1.xml,G009X8I_1.xml,"(15,)",0.0,0.0,0.0,0.0,0.0,0.0,-0.66240793,34.25864,-1.6362301,-0.83006746,-3.2892637,0.0,0.0,0.0,-2.6557908,129.83133,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-128.97595,-0.42852968,-2.2900028,-0.260077,2.9976997,2.9586456,2.9140275,3.533877,-2.5570447,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.9312186,-10.965497,-1.5343513,0.0,0.0,0.0,0.0,0.0,-0.8144274,-0.16807953
G009X8I_1_1.xml,G009X8I_1.xml,"(16,)",0.0,0.0,0.0,0.0,0.0,0.0,0.25610408,-91.320625,0.0,0.0,-3.2892637,0.17191894,0.43156472,2.5138311,-1.6885499,219.21959,0.0,0.0,0.0,0.0,1.0,1.0,0.0,43.840145,2.1442559,3.0362098,-2.0703356,-2.265141,-1.8314296,-2.6258616,-0.009705728,-77.01939,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.063668,-33.827686,0.53698635,0.0,0.0,0.0,-3.2541077,-4.7230744,-7.620585,-0.11598161
G009X8I_1_1.xml,G009X8I_1.xml,"(17,)",0.0,0.0,0.0,0.0,0.0,0.0,0.6617069,-94.46509,0.0,-0.83006746,-0.32271123,0.0,0.0,0.0,-2.06917,255.07924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.721294,3.050423,2.6296542,-2.975872,-1.0233014,-0.42849532,-1.6037776,0.0929706,-57.927734,0.0,0.0,-8.052738,263.3542,0.0,1.0,762.0,7.236184,17.720045,0.012047821,-0.53698635,0.0,0.0,0.0,0.0,0.0,0.0,0.18291348
G009X8I_1_1.xml,G009X8I_1.xml,"(18,)",0.0,-0.29201168,-0.7224714,0.0,0.0,0.0,0.0,77.14011,0.0,0.0,0.0,0.0,0.0,0.0,-2.06917,-119.660614,0.0,0.0,0.0,0.0,0.0,1.0,0.0,79.73411,-2.924751,-4.060963,2.198851,3.2662485,2.7213523,3.690288,3.1012983,20.244413,0.0,0.0,0.0,-17.805511,0.0,1.0,245.0,2.4772127,15.264338,2.6029177,-0.53698635,0.0,-0.29201168,-0.7224714,0.0,0.0,0.0,0.04226048
G009X8I_1_1.xml,G009X8I_1.xml,"(19,)",0.0,0.0,0.0,0.0,9.9732,0.07998578,2.8242774,289.62912,0.0,0.0,0.0,0.0,0.0,0.0,0.010513143,39.39308,0.0,0.0,0.0,1.0,1.0,1.0,0.0,78.55992,-1.4288932,3.2985544,0.8051363,-5.92848,13.773289,13.788774,-0.4449294,89.30077,-0.997546,-17.758314,-4.026369,-542.77844,1.0,0.0,1943.0,10.313023,28.071337,-4.295561,0.53698635,0.0,0.0,0.0,0.0,0.0,0.0,0.005943929
G009X8I_1_1.xml,G009X8I_1.xml,"(20,)",0.0,0.0,0.0,0.0,0.0,0.0,-0.61727285,11.797508,0.0,0.0,0.0,0.0,0.0,0.0,-2.9197984,-97.01818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55443,-1.5706605,-2.5233674,1.1410533,2.2426245,1.9519378,2.4499824,0.8316709,-7.88527,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.742307,-11.022849,-0.53698635,0.0,0.0,0.0,0.0,0.0,-0.8144274,0.053209618
G009X8I_1_1.xml,G009X8I_1.xml,"(21,)",0.0,0.0,-0.7224714,0.0,0.0,0.0,0.25610408,-144.14139,0.0,0.0,0.0,0.0,0.0,0.0,0.6824098,29.869629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.047653,-1.15381,0.9942065,1.2069734,-2.5343158,-2.7266438,-2.2376761,-1.0506924,-78.9223,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.556349,2.2633142,-0.53698635,0.0,0.0,-0.7224714,0.0,0.0,0.0,-0.20698306
G009X8I_1_1.xml,G009X8I_1.xml,"(22,)",0.0,-0.29201168,-0.7224714,0.0,0.0,0.0,0.0,99.7504,0.0,0.0,0.0,0.0,0.0,0.0,-2.9197984,-81.58505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.512188,-2.4411292,-3.9714017,1.572083,3.6399953,3.2048414,3.9367626,3.3899076,26.125357,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.6059833,-4.7793775,-0.53698635,0.0,-0.29201168,-0.7224714,0.0,0.0,-4.212502,-0.097582184
G011X7I_1_1.xml,G011X7I_1.xml,"(0,)",0.0,0.0,0.0,0.0,0.0,0.0,0.80632627,110.32172,0.0,0.0,0.0,0.0,7.1196446,15.530987,-0.37411895,-29.104227,0.0,0.0,0.0,0.0,1.0,1.0,16.0,42.652584,3.7043836,-3.969966,1.4860501,5.0023613,5.402912,-5.7159557,1.2798616,43.79015,-9.669913,-20.761614,-0.6170776,-356.59808,1.0,0.0,964.5,2.5836213,23.345236,-1.8722978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16621199
