latent_fingerprint,impression,removed_minutiae,d_minimum_rate,d_second_minimum_rate,d_third_minimum_rate,d_maximum_rate,d_second_maximum_rate,d_third_maximum_rate,d_median_rate,d_variance_rate,a_minimum_rate,a_second_minimum_rate,a_third_minimum_rate,a_maximum_rate,a_second_maximum_rate,a_third_maximum_rate,a_median_rate,a_variance_rate,b_minimum_rate,b_second_minimum_rate,b_third_minimum_rate,b_maximum_rate,b_second_maximum_rate,b_third_maximum_rate,b_median_rate,b_variance_rate,minimum_distance_to_centroid_rate,second_minimum_distance_to_centroid_rate,third_minimum_distance_to_centroid_rate,maximum_distance_to_centroid_rate,second_maximum_distance_to_centroid_rate,third_maximum_distance_to_centroid_rate,median_distances_to_centroid_rate,variance_distances_to_centroid_rate,convex_hull_minimum_distance_rate,convex_hull_maximum_distance_rate,convex_hull_median_distance_rate,convex_hull_variance_distance_rate,convex_hull_minutiae_number_rate,convex_hull_minutiae_number_inside_rate,convex_hull_area_rate,convex_hull_perimeter_rate,minimum_spanning_tree_total_cost_rate,minimum_spanning_tree_variance_rate,minimum_spanning_tree_median_rate,minimum_spanning_tree_minimum_cost_rate,minimum_spanning_tree_second_minimum_cost_rate,minimum_spanning_tree_third_minimum_cost_rate,minimum_spanning_tree_maximum_cost_rate,minimum_spanning_tree_second_maximum_cost_rate,minimum_spanning_tree_third_maximum_cost_rate,target_score_change
B146X6I_1_1.xml,B146X6I_1.xml,"(3,)",0.0,0.0,-3.6008902,0.0,0.0,0.0,-5.8936014,-173.92265,0.0,0.0,0.0,0.0,1.0503441,0.40044352,3.6757605,-114.20863,0.0,0.0,-1.0,0.0,0.0,0.0,-4.0,1.9202938,4.101529,-2.5857015,-12.911951,4.056025,4.130499,-3.1980567,-13.120663,98.03584,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.7610445,-152.04759,-4.6128783,0.0,0.0,-3.6008902,-17.65277,0.0,0.0,-0.016188148
B146X6I_1_1.xml,B146X6I_1.xml,"(4,)",-1.9551466,-8.210209,-3.6008902,0.0,0.0,13.400632,-0.3229666,340.95135,0.0,0.0,-1.1944289,0.0,0.0,0.08806469,-3.6757605,187.69469,-1.0,-1.0,-1.0,0.0,1.0,0.0,-2.0,11.964591,7.0646405,-8.254461,-8.220967,8.87141,0.1421135,-2.9092884,2.6551077,65.75883,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3126265,7.968522,-13.527386,-1.9551466,-8.210209,-3.6008902,0.0,0.0,0.0,-0.19617088
B146X6I_1_1.xml,B146X6I_1.xml,"(5,)",0.0,0.0,0.0,0.0,0.0,0.0,-5.8936014,-638.476,0.0,0.0,0.0,0.0,0.0,0.0,16.358923,12.5541725,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-166.54251,-13.203963,0.9319128,-7.4046407,-2.5494475,-2.639014,-1.9529734,-7.132141,143.61061,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.095804,-506.23138,1.257396,0.0,0.0,0.0,-41.312393,-11.444465,-1.6454012,0.03728868
B146X6I_1_1.xml,B146X6I_1.xml,"(6,)",0.0,0.0,0.0,0.0,0.0,0.0,18.281134,169.95667,0.0,0.0,0.0,1.9918116,1.4507877,3.1826441,4.819207,255.2329,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-236.3607,-4.350865,5.9359465,4.6702943,-11.501995,-1.4346054,11.810348,1.3415141,-220.7725,-31.682312,-26.272678,-13.258129,-529.80646,1.0,0.0,861.0,1.0059512,32.347523,-35.94861,-4.6128783,0.0,0.0,0.0,0.0,-2.580975,0.0,0.03728868
B146X6I_1_1.xml,B146X6I_1.xml,"(7,)",0.0,0.0,0.0,31.850252,22.981476,23.257595,20.890612,896.0255,0.0,-3.1009076,-0.7934297,0.0,0.0,0.0,4.819207,229.098,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-272.57095,-1.9741658,8.600942,3.5835195,16.102802,-4.6007886,13.215251,4.4700246,78.298874,-31.682312,0.0,-13.258129,494.86813,1.0,0.0,1162.0,37.50947,34.928497,-24.589521,-4.6128783,0.0,0.0,0.0,0.0,0.0,0.0,0.03728868
B146X6I_1_1.xml,B146X6I_1.xml,"(8,)",0.0,0.0,0.0,0.0,0.0,0.0,18.281134,-470.114,0.0,0.0,0.0,0.0,0.0,0.0,3.6757605,-126.08714,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-354.68268,-5.417042,6.9345274,5.5606093,-6.58242,-6.130055,-7.440524,-2.1759093,-366.94678,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.8733835,-252.04993,-3.3554826,0.0,0.0,0.0,-19.480042,-11.444465,-1.6454012,0.03728868
B146X6I_1_1.xml,B146X6I_1.xml,"(9,)",0.0,0.0,0.0,0.0,0.0,0.0,18.281134,-13.510589,0.0,-3.1009076,-0.7934297,0.0,0.0,0.0,4.819207,-177.54726,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-437.89325,-6.1023617,8.139633,7.5555296,-9.87818,-9.313233,6.8283834,1.2232202,-334.38782,0.0,7.649868,-12.0574665,1030.2152,0.0,1.0,2613.0,9.626685,27.80146,-78.9273,-3.3554826,0.0,0.0,0.0,0.0,-9.6418295,0.0,0.060646776
B146X6I_1_1.xml,B146X6I_1.xml,"(10,)",0.0,0.0,0.0,0.0,0.9352295,13.400632,21.066002,-196.67673,0.0,0.0,0.0,0.0,0.0,0.0,-37.01763,-78.09018,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1084.3455,9.528493,-2.269066,-9.339812,7.909499,2.0541892,0.12627362,8.678166,46.44816,0.0,7.649868,9.87348,875.44556,0.0,1.0,8867.0,60.21802,79.12016,85.02525,1.257396,0.0,0.0,0.0,11.444465,1.6454012,1.5322341,0.03408568
B146X6I_1_1.xml,B146X6I_1.xml,"(11,)",-1.9551466,-8.210209,-3.6008902,17.51439,0.9352295,23.257595,-0.3229666,450.7926,-4.3305006,-3.1009076,-0.7934297,0.0,0.0,0.0,-37.01763,225.21193,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1133.1864,8.857099,-9.209894,-10.021117,10.611445,3.8959775,1.7434849,1.6761454,174.09738,0.0,0.0,-1.5459893,-325.05557,0.0,1.0,1124.0,16.476297,20.248457,34.063816,-4.6128783,-1.9551466,-8.210209,-3.6008902,0.0,0.0,0.0,-0.19617088
B148X6I_1_1.xml,B148X6I_1.xml,"(0,)",-4.59299,-2.8552475,-0.49623248,0.0,0.0,0.0,-0.6204159,-192.83116,0.0,0.0,0.0,0.0,0.0,0.0,-0.884124,-54.255688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-118.93702,1.5788189,0.5057524,0.66878855,0.25557768,1.0718666,0.32169762,-0.416792,-86.806335,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0068435706,10.913759,-0.67810833,-4.59299,-2.8552475,-0.49623248,0.0,0.0,0.0,-0.19028953
B148X6I_1_1.xml,B148X6I_1.xml,"(1,)",-4.59299,-2.8552475,-0.49623248,0.0,0.0,0.0,0.0,-173.67253,0.0,0.0,0.0,0.0,0.0,0.8143181,-0.7295035,-38.92285,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-116.65215,1.4918944,0.5521714,0.3940837,0.5048221,1.3454478,0.5738635,-0.6324283,-88.18823,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.881035,-0.9409125,-0.67810833,-4.59299,-2.8552475,-0.49623248,0.0,0.0,-4.66223,0.00895267
B148X6I_1_1.xml,B148X6I_1.xml,"(2,)",0.0,0.0,0.0,0.0,0.0,0.0,0.97990316,-144.71721,0.0,-0.029481845,-0.5269883,0.0,0.0,0.0,-0.7295035,-35.02354,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-114.65125,1.6315354,0.96780175,-0.1518737,0.8535768,1.8516694,0.93617976,7.2280335,-96.650055,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.27592418,-4.0982385,-0.67810833,0.0,0.0,0.0,0.0,0.0,0.0,0.07334356
B148X6I_1_1.xml,B148X6I_1.xml,"(3,)",0.0,0.0,0.0,0.0,0.0,0.0,0.97990316,-108.701866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.81396,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-104.06745,1.6266652,1.2412145,-0.7084286,1.2726192,2.3832297,1.3655154,6.99878,-76.533775,0.0,0.0,5.132802,-2101.8616,1.0,0.0,284.5,0.057872903,22.203604,-5.0266695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06664723
B148X6I_1_1.xml,B148X6I_1.xml,"(4,)",0.0,0.0,0.0,0.0,0.0,0.0,3.8432715,64.44277,0.0,0.0,0.0,0.0,0.0,0.8143181,-0.8859533,-12.359318,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-97.473785,4.4191384,3.52122,0.4150828,-0.9325332,0.8893345,-0.7955387,9.680159,13.610003,0.0,0.0,4.290981,2138.7346,0.0,1.0,13690.0,67.005356,88.60023,69.49962,0.0,0.0,0.0,0.0,4.9700875,5.5276413,0.32075083,0.077364594
B148X6I_1_1.xml,B148X6I_1.xml,"(5,)",0.0,0.0,0.0,0.0,0.0,0.0,-0.06024919,98.286804,0.0,0.0,0.0,0.0,0.0,0.0,2.142681,102.43504,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.8954375,-2.0726063,-3.998924,-2.782487,3.1848903,2.1414375,3.111761,5.8066206,87.781654,18.376469,37.664993,5.132802,4423.967,-1.0,2.0,890.0,12.637001,18.384777,-1.8701662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16644686
B148X6I_1_1.xml,B148X6I_1.xml,"(6,)",0.0,0.0,0.0,0.0,0.0,0.0,-0.06024919,121.89317,0.0,0.0,0.0,0.0,0.0,0.0,2.142681,82.34445,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,32.215294,-2.3445356,-3.7307205,-2.4746249,3.311551,2.419386,3.2519817,5.630974,73.9674,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.7811658,2.1492658,-1.2096934,0.0,0.0,0.0,0.0,0.0,0.0,1.0674788e-05
B148X6I_1_1.xml,B148X6I_1.xml,"(7,)",0.0,0.0,0.0,0.0,0.0,0.0,-0.7056909,-121.62995,0.0,0.0,0.0,0.0,0.0,0.0,0.26144472,29.2858,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,26.275278,0.083757915,-2.4245768,-2.5719922,0.86405784,-0.006349198,0.79499966,0.8019613,-1.4989578,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.89377,-9.557487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028053248
B148X6I_1_1.xml,B148X6I_1.xml,"(8,)",0.0,0.0,0.0,0.0,0.0,0.0,-0.6204159,76.339,-0.13440694,-0.029481845,-0.5269883,0.0,0.0,0.0,1.1199248,64.30354,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,45.060528,-1.9314982,-3.0434945,-2.293391,2.7293687,2.0088017,2.6816783,5.679987,29.943613,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.964302,-6.3164487,-0.67810833,0.0,0.0,0.0,0.0,0.0,0.0,-0.14223157
B148X6I_1_1.xml,B148X6I_1.xml,"(9,)",0.0,-2.8552475,-0.49623248,0.0,0.0,0.0,-0.7056909,-165.32127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.344843,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,39.41399,0.8152301,-1.7495153,-2.201761,0.018433634,-0.74034506,-0.044937104,0.5885397,-10.100244,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.228198,1.3917916,0.0,0.0,-2.8552475,-0.49623248,0.0,0.0,0.0,-0.08463856
B148X6I_1_1.xml,B148X6I_1.xml,"(10,)",0.0,0.0,0.0,0.0,0.0,0.0,3.8432715,652.4792,0.0,0.0,-0.5269883,0.0,0.0,0.0,-1.0796078,53.52024,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,34.843117,6.6143336,1.9968005,-1.0903425,-6.251995,1.7582351,40.853283,12.114125,241.75262,0.0,37.664993,-5.132802,6687.9683,-1.0,2.0,8333.5,34.740265,78.10249,41.428123,0.0,0.0,0.0,0.0,0.0,0.0,0.32075083,0.07918224
B148X6I_1_1.xml,B148X6I_1.xml,"(11,)",0.0,0.0,0.0,0.0,0.0,0.0,-1.188051,89.10299,0.0,0.0,0.0,0.31975538,0.09247283,0.8143181,0.6095047,80.95229,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,46.312183,-2.1485655,-2.4638093,-1.5717932,2.6865532,2.2187448,2.6598964,-0.5498105,22.865526,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.831044,-6.0411716,-0.67810833,0.0,0.0,0.0,0.0,0.0,0.0,-0.025389405
B148X6I_1_1.xml,B148X6I_1.xml,"(12,)",0.0,0.0,0.0,0.0,0.0,0.0,2.0591402,-117.8673,0.0,0.0,0.0,0.0,0.0,0.0,-0.7295035,-15.376844,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,56.462425,3.782777,1.8420886,0.07414265,-3.8204248,-3.834719,-3.8381343,9.883964,-168.45966,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.791137,-58.05209,0.0,0.0,0.0,0.0,0.0,-4.392586,-5.5276413,0.07918224
B148X6I_1_1.xml,B148X6I_1.xml,"(13,)",0.0,0.0,0.0,0.0,0.0,0.0,3.38558,587.2964,0.0,0.0,0.0,0.0,0.0,0.0,-0.8859533,-5.5324006,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,53.0982,5.911604,3.7867603,0.963671,-6.413157,-6.107884,38.81135,12.417031,150.58766,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.511976,-73.94506,0.0,0.0,0.0,0.0,-7.9658136,-4.9700875,-10.356533,0.07918224
B148X6I_1_1.xml,B148X6I_1.xml,"(14,)",0.0,0.0,0.0,0.0,0.0,0.0,-1.5276604,-12.7579775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.36623,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,57.211826,-1.1197577,-1.9993837,-1.5624124,1.685992,1.1880102,1.6522753,-0.33847135,42.709717,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.6514096,-27.542372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19088069
B148X6I_1_1.xml,B148X6I_1.xml,"(15,)",0.0,0.0,0.0,0.0,0.0,0.0,-2.0294578,-82.55545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.292576,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,55.848045,-0.43448222,-3.0672534,-4.287216,0.89858246,0.49267578,0.8690182,-0.50117314,97.02173,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.4347107,-13.232376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10525534
B148X6I_1_1.xml,B148X6I_1.xml,"(16,)",0.0,-2.8552475,-0.49623248,0.0,0.0,0.0,-1.3736682,-151.32852,0.0,0.0,0.0,0.31975538,0.09247283,0.8143181,0.13737905,35.853207,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,56.72883,0.6991107,-1.4268827,-1.8112769,-0.005306949,-0.6300106,-0.05736517,0.21530513,19.564604,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.5143986,11.854507,-0.67810833,0.0,-2.8552475,-0.49623248,0.0,0.0,0.0,-0.019455273
B148X6I_1_1.xml,B148X6I_1.xml,"(17,)",0.0,0.0,0.0,24.949804,35.449257,35.92839,3.8432715,1110.1978,0.0,0.0,0.0,0.0,0.0,0.0,-0.65100366,-12.004133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.402313,6.7831693,4.5291133,1.2542598,25.040966,0.59913623,38.429684,13.436868,440.09665,0.0,0.0,9.231771,818.93536,0.0,1.0,6432.0,44.080456,40.804413,-8.825899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07918224
B148X6I_1_1.xml,B148X6I_1.xml,"(18,)",0.0,0.0,0.0,0.0,0.0,0.0,0.111045666,-253.21262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.807186,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.744617,2.339782,0.7238123,-0.36782074,-2.180767,-2.3396568,-2.203376,1.3766588,-106.36272,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.507642e-05,-44.96493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03215625
B148X6I_1_1.xml,B148X6I_1.xml,"(19,)",0.0,0.0,0.0,0.0,0.0,0.0,-1.5276604,-124.25171,0.0,0.0,0.0,0.0,0.0,0.0,-0.884124,16.508001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.826727,0.2162219,-1.2786388,-4.940175,0.3323904,-0.15463814,0.2934842,-0.20877014,77.20374,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9681269,-4.5306973,-0.67810833,0.0,0.0,0.0,0.0,0.0,0.0,-0.065134734
B148X6I_1_1.xml,B148X6I_1.xml,"(20,)",0.0,0.0,0.0,0.0,0.0,0.0,-1.5276604,-179.2352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.737568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.360533,0.93782014,-0.91138244,-1.3866327,-0.39497468,-0.8802916,-0.43700218,-0.08804211,37.57095,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.5947824,-3.8697958,-0.67810833,0.0,0.0,0.0,0.0,0.0,0.0,-0.11481404
B148X6I_1_1.xml,B148X6I_1.xml,"(21,)",0.0,0.0,0.0,0.0,0.0,0.0,0.111045666,-230.04323,0.0,0.0,0.0,0.0,0.0,0.0,-0.6753131,9.903369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2835407,1.684484,-0.53831905,-1.3496461,-1.148491,-1.6317334,-1.1937141,0.4549146,-34.26906,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.536316,-16.50549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06278029
B148X6I_1_1.xml,B148X6I_1.xml,"(22,)",0.0,0.0,0.0,0.0,0.0,0.0,-2.1171103,-86.71298,0.0,0.0,0.0,0.0,0.0,0.0,-0.6753131,-43.063145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4004667,-0.5283699,-1.6220783,-3.3463392,1.2700715,1.3781543,1.2844,-1.2036698,85.64622,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42.426407,-8.246712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22611946
B148X6I_1_1.xml,B148X6I_1.xml,"(23,)",0.0,0.0,0.0,0.0,0.0,0.0,2.3260972,-193.2418,0.0,0.0,0.0,0.0,0.0,0.0,2.142681,-57.441673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.605457,2.9853384,2.9515243,1.7410533,-3.602813,-3.0571384,-3.5740416,10.423214,-193.24455,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.901564,-21.759157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07918224
B148X6I_1_1.xml,B148X6I_1.xml,"(24,)",0.0,0.0,0.0,0.0,0.0,0.0,-1.6124495,-27.14414,0.0,0.0,0.0,0.0,0.09247283,0.8143181,-0.884124,9.609287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-74.25734,-0.52679515,-1.078191,-0.57558733,2.1410177,2.4717262,2.1769805,-1.5915809,-14.440681,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.523876,-16.10989,0.0,0.0,0.0,0.0,0.0,0.0,-4.7709007,-0.10532437
B148X6I_1_1.xml,B148X6I_1.xml,"(25,)",0.0,0.0,0.0,0.27367246,2.6420047,3.664851,-0.06024919,85.65941,0.0,0.0,0.0,0.0,0.0,0.0,-3.1160922,-49.89159,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-65.72514,-1.4466258,-1.3880066,-0.85080475,3.5853813,3.8719995,3.6241095,4.4646397,29.582373,0.0,0.0,-5.132802,-119.10614,1.0,0.0,1919.5,9.77634,31.144823,-9.250294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16053566
B148X6I_1_1.xml,B148X6I_1.xml,"(26,)",0.0,0.0,0.0,0.0,0.0,0.0,-1.0242761,87.33002,0.0,0.0,0.0,0.0,0.09247283,0.8143181,-2.9292824,-21.722883,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-61.797287,-1.6053326,-1.8922932,-1.2578497,3.121183,3.205985,3.1417465,4.8165245,6.230662,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.3085823,-8.687321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13556576
B148X6I_1_1.xml,B148X6I_1.xml,"(27,)",0.0,0.0,-0.49623248,0.0,0.0,0.0,-1.6124495,23.268353,0.0,0.0,0.0,0.0,0.0,0.0,-2.1534126,-15.073147,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-45.659985,-1.0314909,-1.618167,-0.56175816,2.3436239,2.4921858,2.365904,-1.5337192,1.3759569,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.566516,3.5934923,-0.67810833,0.0,0.0,-0.49623248,0.0,0.0,0.0,-0.2877412
B148X6I_1_1.xml,B148X6I_1.xml,"(28,)",0.0,0.0,0.0,0.0,2.6420047,3.664851,-0.6204159,139.62961,0.0,0.0,-0.5269883,0.0,0.0,0.0,-2.9292824,-0.6171076,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-14.14033,-2.394719,-2.593263,-1.2340754,3.675941,3.5368574,3.6808379,4.8279185,41.038765,0.0,0.0,-6.6432095,634.51843,1.0,0.0,239.0,0.36528364,29.15476,-8.69421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22368138
B148X6I_1_1.xml,B148X6I_1.xml,"(29,)",0.0,0.0,-0.49623248,0.0,0.0,0.0,-1.5276604,65.05747,0.0,0.0,0.0,0.0,0.0,0.0,-1.0796078,-30.137316,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0797815,-1.4966432,-2.0659575,-0.6563446,2.6093597,2.6106527,2.620921,-1.5168302,7.33715,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.69402,2.4668639,-0.67810833,0.0,0.0,-0.49623248,0.0,0.0,0.0,-0.038523927
B148X6I_1_1.xml,B148X6I_1.xml,"(30,)",0.0,0.0,0.0,0.0,0.0,3.664851,-0.06024919,145.90404,-0.1638888,-0.5564702,-0.71945626,0.0,0.0,0.0,-0.8859533,-54.18044,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.920628,-2.7620766,-3.3737836,-2.015986,3.518211,2.8394248,3.477686,5.370935,64.32779,26.39245,0.0,0.0,-290.33243,0.0,1.0,171.5,0.3628228,26.400757,-7.5620027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.115414076
B148X6I_1_1.xml,B148X6I_1.xml,"(31,)",0.0,0.0,0.0,0.0,0.0,0.0,-0.06024919,136.78818,0.0,0.0,0.0,0.0,0.0,0.0,-1.0665027,-42.36908,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.886368,-2.6991792,-2.850063,-1.3458256,3.3722262,3.0116253,3.3575785,5.136231,34.20455,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.309519,-8.43012,-0.67810833,0.0,0.0,0.0,0.0,0.0,0.0,-0.052330874
B148X6I_1_1.xml,B148X6I_1.xml,"(32,)",0.0,0.0,0.0,0.0,0.0,0.0,2.0591402,-59.156322,0.0,0.0,0.0,0.0,0.0,0.0,1.1856145,81.90078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.97284,4.2964225,1.3254105,-0.6797394,-4.03459,-4.3008103,-4.0742455,10.04599,-132.66832,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.38471,-9.302476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07918224
B148X6I_1_1.xml,B148X6I_1.xml,"(33,)",0.0,0.0,0.0,0.0,0.0,0.0,-1.6124495,83.29698,0.0,0.0,0.0,0.0,0.0,0.0,-0.884124,-52.422672,0.0,0.0,0.0,0.0,0.0,1.0,0.0,61.588955,-2.053981,-2.228897,-0.9508664,2.629684,2.3787231,2.6207328,-1.1461273,18.9764,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.465141,-5.0907035,-0.84524053,0.0,0.0,0.0,0.0,0.0,0.0,-0.14270607
B148X6I_1_1.xml,B148X6I_1.xml,"(34,)",0.0,0.0,0.0,0.0,0.0,0.0,2.429143,-12.330877,0.0,0.0,0.0,0.0,0.0,0.0,0.6095047,-12.073706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.94911,3.7313075,3.7052257,1.929821,-4.5889487,-3.9803355,-4.5592275,11.319951,-142.02046,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.654438,-22.831215,0.0,0.0,0.0,0.0,0.0,-4.8288918,0.0,0.07918224
B148X6I_1_1.xml,B148X6I_1.xml,"(35,)",0.0,0.0,0.0,0.0,0.0,0.0,2.0302205,-175.28798,0.0,0.0,0.0,0.0,0.0,0.0,0.82037956,51.407337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.04422,3.4752014,1.0467712,-0.5749637,-3.2425194,-3.4754608,-3.2759335,9.303327,-158.94765,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.198581,-27.286713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07925788
B148X6I_1_1.xml,B148X6I_1.xml,"(36,)",0.0,0.0,0.0,0.0,0.0,0.0,-1.0242761,-260.09027,0.0,0.0,0.0,0.0,0.0,0.0,0.26144472,-3.969483,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.637997,1.5551167,0.48965684,-0.2356281,-1.4483166,-1.5548941,-1.4633958,0.7516452,-8.547072,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.7618,-12.9364395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08197156
B148X6I_1_1.xml,B148X6I_1.xml,"(37,)",0.0,0.0,0.0,0.0,0.0,0.0,2.0591402,-268.79178,0.0,0.0,0.0,0.0,0.0,0.0,0.577243,-33.035957,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-76.52886,2.970106,1.3628865,1.7952404,-1.2524658,-0.18215191,-1.1729434,9.097711,-160.18248,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.025229,-65.74401,0.0,0.0,0.0,0.0,-17.72945,0.0,0.0,0.07918224
B148X6I_1_1.xml,B148X6I_1.xml,"(38,)",0.0,0.0,0.0,0.0,0.0,0.0,-0.7056909,-245.37389,0.0,0.0,0.0,0.0,0.0,0.0,0.2072035,-36.918053,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-100.24663,1.7497488,0.3648722,1.309398,-0.31377724,0.43687743,-0.2551336,0.07134589,-81.36411,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.732435,-19.62695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07325287
B150X3I_1_1.xml,B150X3I_1.xml,"(0,)",0.0,0.0,0.0,0.0,0.0,0.0,-0.0027837125,-116.7003,0.0,0.0,0.0,0.0,0.0,0.0,0.6356379,-224.63437,0.0,0.0,0.0,0.0,0.0,0.0,5.5,47.467007,-3.2121637,-3.3675358,-2.1973908,1.2960751,-0.9831798,-0.2563004,-0.18242669,19.895248,22.048115,0.0,44.015484,-63.29567,-2.0,3.0,2567.0,10.8442135,29.614185,-11.31237,-0.29963169,0.0,0.0,0.0,0.0,0.0,0.0,-0.4910782
